#{"t_start": 1608115271.7402534, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-189.385813,333,1205.481932,1099.146899,-189.385813
523.523678,500,1233.705196,538.687198,523.523678
792.286072,500,1262.358502,389.03446,792.286072
-891.887583,96,1267.710875,195.605205,-891.887583
-408.96232,344,1287.587766,1409.841424,-408.96232
-761.411894,156,1295.882904,347.421276,-761.411894
-719.558586,133,1303.073895,308.48165,-719.558586
-206.080885,341,1322.325237,971.980909,-206.080885
582.495372,500,1350.824818,667.753696,582.495372
215.934205,500,1379.142368,316.161414,215.934205
-671.371573,186,1389.698214,513.553325,-671.371573
-208.757523,256,1404.212231,1854.687552,-208.757523
-565.363349,120,1410.870929,1455.394004,-565.363349
959.753781,500,1438.248267,537.615292,959.753781
-496.450099,178,1448.049026,656.136222,-496.450099
-749.6591,84,1452.66634,336.494294,-749.6591
-33.16404,421,1476.656823,2562.567,-33.16404
-677.734014,77,1481.26275,1276.227146,-677.734014
-848.74237,121,1488.340559,324.814959,-848.74237
1256.061832,67,1492.318825,-752.475382,1256.061832
378.665908,367,1513.976007,2595.491386,378.665908
132.484216,65,1517.578533,-904.136436,132.484216
821.735747,500,1547.572394,-62.729804,821.735747
470.297491,500,1576.747956,313.294051,470.297491
-364.848923,303,1593.578911,665.334737,-364.848923
206.421146,500,1620.926026,329.906078,206.421146
-837.951002,45,1623.197092,1178.413928,-837.951002
184.773588,420,1646.657402,1046.53779,184.773588
449.23604,500,1674.536251,720.206042,449.23604
-134.929753,252,1688.647651,864.239781,-134.929753
615.98908,500,1717.858073,662.308167,615.98908
-605.707583,188,1728.907504,804.272546,-605.707583
641.758798,500,1758.591779,696.825888,641.758798
579.344828,500,1788.41291,1011.819822,579.344828
873.529895,498,1817.911164,3062.674661,873.529895
-223.806331,259,1832.344532,1063.906042,-223.806331
651.67001,500,1859.678757,723.504886,651.67001
-56.862185,351,1879.30946,2402.081301,-56.862185
52.170241,500,1908.766668,313.357755,52.170241
-839.685495,56,1912.11669,1236.054293,-839.685495
885.872158,500,1942.253186,348.956052,885.872158
-415.752788,260,1957.569287,1025.669211,-415.752788
-657.416788,275,1973.91959,723.89433,-657.416788
-671.719177,161,1983.552228,554.3734,-671.719177
402.158667,445,2009.029537,2866.224571,402.158667
1004.049191,500,2036.908458,544.431694,1004.049191
404.957126,132,2044.420757,-649.786352,404.957126
-292.864013,318,2062.587841,1051.703277,-292.864013
-567.337589,120,2069.671072,466.690845,-567.337589
158.79843,346,2090.430397,1371.464848,158.79843
494.333932,118,2097.520049,-653.810454,494.333932
-731.800305,91,2102.822099,346.924725,-731.800305
177.111124,44,2105.412385,-840.447463,177.111124
617.813169,500,2133.595398,879.611906,617.813169
393.636249,500,2162.692708,355.656508,393.636249
-715.720631,88,2168.334365,1320.000073,-715.720631
326.798356,500,2197.174585,917.121171,326.798356
-400.952867,209,2209.937488,813.655062,-400.952867
582.617813,500,2239.161916,889.527518,582.617813
893.334246,500,2266.962746,651.751738,893.334246
-250.807187,381,2288.770091,1365.820992,-250.807187
-631.199698,145,2297.427501,478.915919,-631.199698
-188.963153,297,2315.200996,2197.496116,-188.963153
622.927709,500,2345.289809,465.589112,622.927709
-896.032342,108,2351.4302,228.885824,-896.032342
-645.264581,116,2357.826879,1474.905875,-645.264581
-51.547529,297,2374.549481,1104.941203,-51.547529
697.927081,500,2402.94456,745.754856,697.927081
142.445477,328,2422.404244,2316.103397,142.445477
441.572459,500,2451.52536,613.510762,441.572459
590.922851,500,2480.059754,857.801886,590.922851
-177.81344,405,2502.511258,1486.683442,-177.81344
-130.905914,258,2516.688293,2142.261705,-130.905914
713.594678,500,2544.681331,820.143461,713.594678
737.207631,500,2572.605512,731.256116,737.207631
-879.120721,101,2578.359486,303.412619,-879.120721
143.791622,470,2606.894525,1029.499351,143.791622
494.99408,500,2638.033823,597.910779,494.99408
-880.679842,45,2640.880391,1192.628842,-880.679842
928.746413,500,2670.547859,1020.038601,928.746413
121.167899,500,2700.047057,596.967538,121.167899
-666.116793,104,2706.119743,415.479404,-666.116793
697.929739,499,2733.806566,2832.497466,697.929739
408.885184,500,2762.209082,677.430056,408.885184
-591.313709,175,2771.89427,534.067281,-591.313709
1200.59067,54,2774.854808,-802.805339,1200.59067
772.879029,500,2802.947346,699.854932,772.879029
-470.744058,253,2816.956637,812.307242,-470.744058
275.700165,500,2845.208426,661.452863,275.700165
11.819252,377,2867.419196,1372.42363,11.819252
-730.725119,193,2878.817423,690.074926,-730.725119
740.616775,500,2907.439521,476.646558,740.616775
-181.49386,391,2929.730512,1296.495491,-181.49386
433.550544,500,2959.114087,1256.595672,433.550544
1556.628809,172,2969.194097,-210.049836,1556.628809
-767.906731,145,2978.007218,522.448083,-767.906731
1245.551685,64,2981.65829,-774.430219,1245.551685
756.823021,500,3010.610975,691.103539,756.823021
884.716772,500,3038.508001,765.065925,884.716772
330.192679,499,3067.636547,1803.646871,330.192679
-183.64671,313,3084.790043,1080.317462,-183.64671
1059.198152,500,3114.327018,1052.848865,1059.198152
122.682988,500,3142.398506,234.938338,122.682988
-310.976092,216,3154.610399,820.739393,-310.976092
-108.456543,281,3170.492638,1159.945995,-108.456543
669.739096,500,3198.436059,671.179228,669.739096
-120.937335,230,3211.108484,1948.152888,-120.937335
562.875831,492,3238.930465,1592.444593,562.875831
-273.356256,271,3254.279622,1082.369503,-273.356256
-86.646085,270,3269.281122,1979.318406,-86.646085
461.913651,500,3298.226012,535.276601,461.913651
411.718774,409,3322.694553,1240.480644,411.718774
-57.468016,399,3346.303981,1132.819729,-57.468016
573.910486,500,3375.0647,332.447267,573.910486
-26.890382,320,3393.54176,2224.566579,-26.890382
487.745317,500,3422.863728,1114.851297,487.745317
138.376155,350,3442.558672,2397.188172,138.376155
-163.038674,266,3457.665229,1026.293364,-163.038674
-305.314231,260,3472.975566,659.739663,-305.314231
985.228759,500,3503.320104,1045.598164,985.228759
568.51146,500,3533.003534,867.607638,568.51146
610.050668,500,3563.519355,895.596338,610.050668
860.474491,500,3704.593363,582.416816,860.474491
-25.667365,257,3719.329331,823.398923,-25.667365
786.437695,500,3747.551327,695.415244,786.437695
424.376718,500,3775.673816,857.949709,424.376718
453.250565,500,3803.053561,954.977084,453.250565
-435.126177,152,3811.400115,1562.641947,-435.126177
545.83608,500,3840.433201,360.471742,545.83608
188.762024,500,3869.990808,259.535412,188.762024
-162.306129,340,3889.184515,1229.247076,-162.306129
917.377218,500,3916.875435,517.074192,917.377218
-615.301726,128,3924.105678,434.81113,-615.301726
-426.27333,255,3939.498715,845.658804,-426.27333
14.366846,314,3957.374492,1180.014622,14.366846
437.237178,500,3985.564328,608.719874,437.237178
211.596678,67,3989.253489,-729.772782,211.596678
1184.723683,47,3991.995174,-813.783412,1184.723683
-704.913471,157,4000.525239,356.106797,-704.913471
251.034478,92,4005.85976,-714.447801,251.034478
448.692243,115,4012.327543,-638.65907,448.692243
1478.27883,156,4021.237884,-512.030468,1478.27883
259.701034,500,4049.538952,1253.111233,259.701034
-319.291286,500,4077.424875,-11.155522,-319.291286
219.243126,500,4105.258759,298.845793,219.243126
1166.949449,52,4107.764071,-798.784933,1166.949449
-648.242072,180,4118.0694,727.844973,-648.242072
-894.569529,45,4120.586687,1194.34803,-894.569529
-820.886121,53,4123.515758,1195.25923,-820.886121
-537.598321,168,4133.150255,1685.321247,-537.598321
516.955802,500,4168.866434,632.770201,516.955802
-286.991435,338,4188.035655,1013.011451,-286.991435
572.724735,139,4195.995356,-563.462247,572.724735
-829.619566,47,4198.613657,1192.49964,-829.619566
9.591275,426,4222.991911,1261.308122,9.591275
-182.90695,259,4238.121284,2073.096413,-182.90695
560.527253,500,4268.442654,636.897841,560.527253
-301.653248,278,4285.505766,881.813072,-301.653248
964.188415,500,4317.387187,768.530141,964.188415
-279.859829,259,4334.491432,1081.384405,-279.859829
1181.014919,54,4337.643794,-786.893234,1181.014919
119.270512,322,4356.894291,2236.928864,119.270512
545.548455,500,4387.019964,471.423703,545.548455
1150.426749,41,4389.522507,-833.665329,1150.426749
1057.833225,500,4420.420999,123.346865,1057.833225
631.908411,500,4448.890244,153.949756,631.908411
502.351638,385,4470.276417,2583.876023,502.351638
-425.711703,214,4482.410492,666.237147,-425.711703
961.906406,500,4510.951889,587.087587,961.906406
472.448764,500,4539.415015,324.20189,472.448764
-803.216291,190,4551.528009,484.993128,-803.216291
355.360201,500,4582.380586,982.545015,355.360201
135.434249,380,4605.22656,2746.05624,135.434249
321.495635,117,4612.139101,-630.404819,321.495635
758.756261,500,4640.689486,508.78497,758.756261
500.889681,134,4648.363566,-508.862216,500.889681
270.098639,500,4677.052474,760.444626,270.098639
-839.95363,43,4679.563322,1175.110306,-839.95363
-31.61445,500,4707.761274,882.032394,-31.61445
584.17115,500,4736.218495,580.769144,584.17115
-605.679037,118,4742.77804,1513.035909,-605.679037
-202.684921,329,4762.713888,994.822693,-202.684921
638.12729,500,4791.79927,626.91834,638.12729
561.018921,500,4822.414159,119.730623,561.018921
-504.982466,223,4836.296332,820.550932,-504.982466
902.384333,500,4865.043076,905.372465,902.384333
463.191907,500,4893.547361,114.6125,463.191907
-516.785912,156,4903.319514,438.419899,-516.785912
-304.986153,358,4924.614952,808.961149,-304.986153
641.872863,500,4954.684529,305.550168,641.872863
-609.022376,189,4965.584965,793.047452,-609.022376
-482.294662,190,4976.149044,637.62044,-482.294662
737.597413,500,5004.656238,680.649956,737.597413
858.209252,500,5033.373347,900.671798,858.209252
-200.142141,359,5053.864533,1940.771317,-200.142141
258.148016,500,5082.345434,439.430685,258.148016
938.015504,500,5110.901618,860.070074,938.015504
225.237908,500,5139.91855,235.225856,225.237908
958.1147,500,5170.81398,1068.782299,958.1147
467.98597,500,5201.606,345.869451,467.98597
-348.771576,323,5220.682234,1196.966616,-348.771576
897.217802,500,5249.598425,1025.496693,897.217802
335.568335,334,5268.161118,2094.414927,335.568335
345.89734,500,5296.804904,819.710033,345.89734
636.782866,500,5325.904516,693.763443,636.782866
371.881825,440,5350.797796,2513.206419,371.881825
457.911756,500,5381.073701,892.503237,457.911756
792.314237,500,5408.892384,966.515549,792.314237
-69.938471,411,5432.089459,1687.111023,-69.938471
-353.140054,181,5442.885537,567.537974,-353.140054
721.834635,500,5474.395086,228.457849,721.834635
584.190845,500,5506.361126,870.407375,584.190845
708.974003,500,5537.581107,917.742848,708.974003
17.609589,274,5554.054888,2029.409123,17.609589
602.709128,500,5582.689901,671.915861,602.709128
776.46615,500,5610.760506,678.820532,776.46615
734.358834,500,5640.778512,459.890571,734.358834
983.196943,500,5669.394099,1057.4108,983.196943
340.309803,500,5698.433442,457.102443,340.309803
695.451174,500,5727.055831,804.61334,695.451174
647.008532,500,5756.704875,894.974302,647.008532
238.554,500,5786.566754,785.144306,238.554
397.676122,500,5816.425106,405.785769,397.676122
772.1606,500,5845.704004,718.957815,772.1606
965.341943,500,5874.638855,779.612814,965.341943
-885.176043,79,5879.051888,267.857998,-885.176043
117.482028,500,5907.406096,1025.243137,117.482028
960.788952,500,5936.502238,950.180118,960.788952
594.642023,466,5964.370746,2778.397507,594.642023
743.15927,500,5994.127112,630.028365,743.15927
980.487329,500,6022.555369,1009.256881,980.487329
678.315139,500,6051.220636,511.696772,678.315139
194.136249,500,6079.848443,259.355291,194.136249
425.506862,500,6108.395899,239.466977,425.506862
88.966247,500,6137.249626,766.084424,88.966247
283.8023,500,6166.390136,218.411923,283.8023
378.767669,118,6172.966222,-556.760504,378.767669
-690.297621,302,6190.527219,763.975162,-690.297621
404.313343,500,6219.838749,779.149201,404.313343
-53.847715,330,6239.051119,1282.089047,-53.847715
507.774345,500,6267.890053,902.213105,507.774345
43.912566,500,6296.739278,-148.814594,43.912566
292.662449,500,6325.133233,313.503765,292.662449
493.808291,500,6355.984322,858.596284,493.808291
828.487996,500,6386.222054,376.91628,828.487996
646.266305,500,6417.366409,813.414575,646.266305
439.211894,500,6449.459117,411.649746,439.211894
978.36206,500,6479.378321,829.45864,978.36206
810.192975,500,6508.085184,-191.950549,810.192975
871.815894,500,6536.739064,608.979823,871.815894
950.759843,500,6565.17803,700.349573,950.759843
360.306694,500,6595.829465,697.683291,360.306694
753.34811,500,6624.417843,874.035037,753.34811
-377.393908,172,6634.280572,1749.460538,-377.393908
947.279971,500,6664.964442,709.957294,947.279971
688.529319,500,6696.205688,554.07781,688.529319
361.201708,500,6724.367931,397.002255,361.201708
555.311859,500,6752.735011,663.29223,555.311859
293.678753,500,6781.857318,969.864924,293.678753
880.570638,500,6811.852284,1207.998895,880.570638
276.761327,122,6818.984277,-812.273388,276.761327
936.533375,500,6849.76325,311.380646,936.533375
923.022212,500,6881.108789,608.563546,923.022212
705.816867,500,6911.961349,1121.549571,705.816867
1229.408676,70,6916.177635,-766.745599,1229.408676
1106.122276,500,6947.019755,962.48562,1106.122276
96.566831,500,6975.727488,66.259661,96.566831
789.810433,500,7004.573043,648.148146,789.810433
1177.182964,48,7007.073951,-786.873847,1177.182964
88.879266,385,7030.132957,1343.188243,88.879266
-771.983281,60,7033.908808,1226.279789,-771.983281
310.02631,124,7041.757813,-606.234051,310.02631
481.904681,115,7049.087281,-629.525135,481.904681
834.72954,500,7078.433506,364.260704,834.72954
-73.24663,344,7097.240795,701.977796,-73.24663
537.066176,500,7125.468255,645.248314,537.066176
471.315347,500,7154.932351,113.964088,471.315347
426.329994,409,7178.547854,2427.901459,426.329994
43.727252,500,7211.613082,147.866293,43.727252
329.584085,107,7218.2028,-661.801479,329.584085
29.902667,500,7251.247582,833.23613,29.902667
-812.747004,133,7258.548072,326.709605,-812.747004
1215.04908,62,7261.993578,-760.923856,1215.04908
137.709782,412,7285.507244,2664.285348,137.709782
791.58211,500,7314.169061,962.145242,791.58211
-629.423852,107,7320.10073,1372.550032,-629.423852
546.810888,500,7348.725523,828.554143,546.810888
589.201736,500,7605.912275,916.363328,589.201736
475.625891,500,7633.506869,885.207384,475.625891
-423.806886,304,7650.239225,840.154448,-423.806886
777.9198,500,7678.860129,889.372442,777.9198
814.441509,500,7707.437315,817.949955,814.441509
800.562064,500,7738.614337,629.668803,800.562064
548.937646,500,7770.561823,892.996756,548.937646
621.451604,500,7802.934042,246.332762,621.451604
634.199641,500,7842.38677,311.190576,634.199641
883.434856,500,7871.421936,720.626185,883.434856
671.774834,500,7900.147853,938.759958,671.774834
-680.944941,102,7905.862918,1418.858858,-680.944941
927.925999,500,7934.342674,2652.466854,927.925999
791.835269,500,7963.148837,685.833534,791.835269
1012.699511,500,7995.275258,827.270354,1012.699511
598.138923,500,8027.306797,643.916628,598.138923
-702.836589,79,8032.306933,1345.370918,-702.836589
347.641326,500,8061.877424,853.292327,347.641326
498.997372,169,8071.659255,-401.313947,498.997372
78.973923,500,8100.551794,246.960079,78.973923
742.50126,500,8128.089576,603.133792,742.50126
1214.598413,60,8131.489896,-769.642605,1214.598413
483.743367,500,8159.62296,1077.429814,483.743367
455.942204,500,8189.013783,339.357396,455.942204
453.907623,137,8196.887524,-572.075122,453.907623
631.316528,500,8227.398249,674.376671,631.316528
347.072592,500,8258.761029,593.353944,347.072592
864.68555,500,8289.774683,813.184864,864.68555
200.845774,500,8318.180247,442.426046,200.845774
-757.347289,265,8333.985977,638.504458,-757.347289
152.931629,500,8362.597969,1120.262109,152.931629
133.364717,454,8387.940536,1114.116506,133.364717
-301.183726,259,8403.466797,959.025567,-301.183726
-805.159411,56,8407.050179,1240.757582,-805.159411
-435.245357,339,8430.496972,1231.103624,-435.245357
445.806404,500,8462.14458,86.841562,445.806404
-288.722389,288,8480.292356,1114.456782,-288.722389
290.878455,500,8511.960453,788.426788,290.878455
620.57122,500,8542.563876,1203.332842,620.57122
1061.59199,500,8571.817663,800.534826,1061.59199
-372.874995,230,8585.183852,953.587068,-372.874995
-220.855341,289,8602.675218,1108.968703,-220.855341
114.910149,61,8606.355702,-905.138131,114.910149
171.740484,56,8609.733945,-853.638796,171.740484
750.503023,500,8640.695296,883.804852,750.503023
248.314548,500,8669.98914,293.232862,248.314548
188.454267,69,8673.737255,-837.311448,188.454267
840.945067,500,8702.32644,586.992364,840.945067
206.841577,500,8734.306849,151.022578,206.841577
2223.6313,305,8754.258579,91.289206,2223.6313
387.840132,500,8784.887804,986.532639,387.840132
843.487653,500,8813.438474,1018.77531,843.487653
778.169196,500,8842.709412,814.144651,778.169196
149.763639,500,8871.540388,49.768927,149.763639
1010.815949,500,8900.731809,474.953446,1010.815949
754.245075,500,8929.642824,688.329652,754.245075
-192.079507,500,8959.023906,477.899795,-192.079507
687.044507,500,8987.983274,960.916523,687.044507
159.9588,470,9015.980195,2501.41322,159.9588
296.696298,500,9050.659219,874.934251,296.696298
700.233346,500,9083.188876,942.042326,700.233346
100.647611,500,9111.579711,668.681927,100.647611
773.114338,500,9140.458164,605.459797,773.114338
-591.494864,214,9152.329389,678.091405,-591.494864
521.534357,500,9180.949526,463.550868,521.534357
834.514014,500,9209.782802,579.014006,834.514014
450.904343,500,9240.999578,349.670637,450.904343
201.377689,500,9271.163456,632.65329,201.377689
845.431879,500,9300.127991,1154.870175,845.431879
380.340804,500,9329.786174,366.111679,380.340804
792.396022,500,9361.865077,1006.066423,792.396022
590.457767,500,9392.745729,708.733076,590.457767
358.491029,500,9421.549114,750.724885,358.491029
691.823568,500,9450.581337,440.265479,691.823568
628.485575,500,9479.084771,394.130612,628.485575
712.069399,500,9507.696803,933.706635,712.069399
-137.013172,412,9533.704167,1170.347965,-137.013172
360.338866,500,9565.484172,868.703867,360.338866
949.05592,500,9597.035128,753.745214,949.05592
195.046686,94,9602.630428,-701.641434,195.046686
361.578982,113,9609.5832,-758.161655,361.578982
-654.843719,143,9618.895962,603.76945,-654.843719
688.275747,500,9649.992189,999.022299,688.275747
205.694565,386,9672.294434,1482.725929,205.694565
676.835575,500,9701.657214,683.749487,676.835575
465.073977,500,9731.214202,243.77054,465.073977
920.63769,500,9760.08497,840.577215,920.63769
595.823925,500,9788.334457,1043.390451,595.823925
651.254401,500,9817.279435,979.618371,651.254401
239.608002,61,9820.622803,-806.813228,239.608002
749.464896,500,9849.846956,626.047621,749.464896
941.542015,500,9879.789821,560.320938,941.542015
490.157607,500,9912.123957,1110.639918,490.157607
908.529878,500,9943.086472,961.993437,908.529878
1307.918828,98,9948.655483,-607.215973,1307.918828
592.83043,500,9977.243968,718.05329,592.83043
997.958269,500,10006.233814,875.009968,997.958269
498.246124,500,10035.341381,786.272307,498.246124
762.493218,500,10064.331617,385.5781,762.493218
1134.978612,40,10066.865636,-815.226603,1134.978612
-749.915224,200,10078.662627,594.80204,-749.915224
1270.607562,72,10082.757782,-692.604235,1270.607562
1148.15942,47,10085.332524,-821.86173,1148.15942
453.132671,500,10115.119843,497.988315,453.132671
821.775501,500,10147.427205,919.593962,821.775501
315.823288,126,10155.767326,-534.881723,315.823288
-125.843612,500,10187.203659,207.799623,-125.843612
-493.485066,128,10194.738383,424.278514,-493.485066
107.408671,500,10225.75619,774.750605,107.408671
-600.35045,139,10234.498836,1571.11261,-600.35045
246.620059,78,10239.119888,-805.4412,246.620059
729.958619,500,10269.304996,577.943924,729.958619
43.493443,500,10298.258744,660.733374,43.493443
462.509295,500,10327.450513,378.76758,462.509295
774.90086,500,10356.619014,439.160447,774.90086
203.248659,56,10360.218116,-796.098159,203.248659
1086.07756,500,10390.408834,1012.472979,1086.07756
527.629227,500,10421.462319,249.878952,527.629227
-899.667201,55,10424.763925,221.660629,-899.667201
199.295978,500,10453.658435,480.953211,199.295978
951.469456,500,10483.193497,693.438575,951.469456
-938.847488,67,10486.990854,129.982076,-938.847488
779.340274,500,10515.891196,1251.411417,779.340274
655.432676,500,10544.526699,633.797008,655.432676
-408.517462,169,10554.913428,1653.203676,-408.517462
697.077314,500,10585.006845,510.161581,697.077314
256.947389,500,10613.9893,795.399575,256.947389
349.212367,500,10642.74508,203.24405,349.212367
245.696838,500,10671.80724,631.681691,245.696838
-588.730025,212,10683.955161,619.339938,-588.730025
805.701665,500,10712.49747,582.661516,805.701665
330.552346,500,10741.542462,357.164358,330.552346
625.736678,500,10770.410938,1168.149157,625.736678
692.965541,500,10802.501904,433.587045,692.965541
744.202156,500,10835.246913,628.192936,744.202156
683.624752,445,10863.76842,2952.344654,683.624752
650.49535,500,10891.833998,806.474587,650.49535
770.954102,500,10921.340585,580.541442,770.954102
863.203168,500,10953.061318,842.698266,863.203168
182.038615,335,10974.245071,1146.723816,182.038615
628.357952,484,11005.120844,1561.317566,628.357952
-251.326801,249,11021.064365,828.098603,-251.326801
709.482455,500,11053.996764,-76.334935,709.482455
-523.990432,307,11073.993098,951.580759,-523.990432
778.615451,500,11107.290711,732.460641,778.615451
779.917395,500,11137.793306,273.84863,779.917395
788.157968,500,11169.29024,989.900364,788.157968
726.688208,500,11201.68012,899.133552,726.688208
379.1018,500,11234.434507,688.887715,379.1018
221.812864,500,11266.431561,819.974781,221.812864
775.423784,500,11297.552563,164.257367,775.423784
799.790647,500,11326.595308,642.187312,799.790647
-233.141568,398,11350.136755,1004.796312,-233.141568
128.013281,99,11355.393841,-762.954279,128.013281
1006.995743,500,11705.600385,881.894143,1006.995743
260.056236,500,11734.823593,763.842792,260.056236
315.435358,500,11766.086265,695.674412,315.435358
1182.969997,49,11769.161206,-805.424364,1182.969997
476.013337,118,11776.402084,-612.256019,476.013337
981.925227,500,11808.206167,374.856725,981.925227
-787.88593,264,11823.93081,1001.909888,-787.88593
252.481109,500,11854.756866,573.153422,252.481109
828.661977,500,11885.864053,1020.104411,828.661977
476.925982,497,11917.084696,3042.176248,476.925982
239.599676,130,11925.27127,-704.384157,239.599676
431.926798,500,11957.67143,639.936172,431.926798
457.412311,459,11987.127841,1665.155965,457.412311
687.67461,500,12017.631922,845.640745,687.67461
207.060441,500,12047.226114,672.870892,207.060441
900.966784,500,12077.133832,201.481198,900.966784
409.6717,131,12091.862959,-626.131618,409.6717
841.527431,500,12120.708415,356.471963,841.527431
465.841335,500,12150.013752,408.208839,465.841335
936.609512,500,12178.319867,773.943322,936.609512
741.982003,500,12207.214428,554.752268,741.982003
-382.07313,204,12219.209725,1859.666089,-382.07313
-44.865056,500,12248.431314,538.401968,-44.865056
-205.802209,435,12273.315257,1300.538055,-205.802209
566.763824,500,12301.847008,521.178905,566.763824
523.375506,500,12330.911166,428.946596,523.375506
4.209699,500,12359.780975,113.814105,4.209699
974.540878,500,12389.576012,825.770996,974.540878
960.490343,500,12418.225446,443.274502,960.490343
-543.798995,301,12437.658443,989.412379,-543.798995
581.381059,500,12469.392066,251.679177,581.381059
187.270051,500,12501.690901,439.078091,187.270051
-657.195459,110,12509.131964,411.325845,-657.195459
570.716644,500,12541.132454,500.957286,570.716644
856.391158,500,12573.591899,329.051306,856.391158
907.02153,500,12606.052118,104.354098,907.02153
834.55642,500,12636.963052,685.788283,834.55642
309.718559,92,12642.289645,-699.997481,309.718559
407.561466,500,12671.373832,1252.417943,407.561466
564.696209,500,12702.584986,-58.356912,564.696209
351.592152,500,12733.754247,501.761686,351.592152
526.939943,500,12765.258798,745.225285,526.939943
372.020862,500,12795.876143,679.78053,372.020862
615.558833,500,12826.891985,878.201971,615.558833
1172.147226,53,12829.956043,-787.612058,1172.147226
187.401346,55,12833.432844,-791.376516,187.401346
129.170598,468,12862.855318,1597.147306,129.170598
1167.539002,53,12866.11182,-815.316086,1167.539002
181.934721,500,12896.99691,1188.339988,181.934721
850.961745,500,12928.080523,428.70039,850.961745
588.103267,500,12959.704196,710.158605,588.103267
687.986411,500,12992.273657,787.64925,687.986411
158.722225,500,13023.432974,376.266583,158.722225
958.348242,500,13052.403754,1084.726842,958.348242
275.911003,96,13058.141764,-662.987591,275.911003
650.936876,500,13089.980154,329.591433,650.936876
558.187156,500,13122.479504,974.40011,558.187156
827.077468,500,13155.11816,532.18931,827.077468
233.330135,500,13188.010815,-290.724746,233.330135
