#{"t_start": 1608115272.820032, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
502.902896,500,1216.075345,803.977143,502.902896
319.281747,432,1240.660083,725.82513,319.281747
539.796259,500,1269.299169,46.194802,539.796259
-420.877975,216,1281.736992,704.930836,-420.877975
732.970149,500,1309.26531,655.024712,732.970149
-783.86853,134,1316.976232,354.435374,-783.86853
-880.213414,72,1321.038612,217.960242,-880.213414
256.649731,500,1349.482004,299.909696,256.649731
-437.088242,145,1357.708616,450.857534,-437.088242
-849.0979,86,1362.603125,244.212633,-849.0979
626.519371,500,1390.868454,821.047432,626.519371
-641.846536,154,1399.583149,505.137523,-641.846536
137.120268,500,1427.153222,1354.31104,137.120268
340.021976,359,1446.967077,1072.876263,340.021976
-85.600302,469,1473.455607,833.879402,-85.600302
-227.78102,267,1489.183707,2054.368957,-227.78102
1271.467502,85,1494.160804,-656.540757,1271.467502
-708.667569,96,1499.988091,386.31173,-708.667569
316.624148,452,1527.119727,2696.616897,316.624148
685.853719,500,1556.425909,473.169856,685.853719
-784.627805,83,1561.26068,287.083213,-784.627805
523.887511,500,1589.652383,352.868374,523.887511
968.681214,500,1616.980703,1107.071503,968.681214
-820.618886,49,1619.626197,1198.413092,-820.618886
-7.612976,442,1643.999343,2679.702064,-7.612976
-856.856163,42,1646.402125,1170.155695,-856.856163
86.383088,500,1674.281131,846.432543,86.383088
-288.715845,345,1693.90349,896.657498,-288.715845
1288.517876,79,1698.438595,-750.815862,1288.517876
712.727062,500,1727.756527,895.080405,712.727062
-193.700769,294,1744.924158,933.516183,-193.700769
-813.93128,93,1750.348332,282.756262,-813.93128
-424.334617,207,1763.029766,839.490628,-424.334617
-31.842107,319,1782.40804,1136.22932,-31.842107
434.78636,500,1811.829475,857.674202,434.78636
-172.884874,379,1833.130046,775.653532,-172.884874
467.874424,158,1841.69397,-761.765934,467.874424
-513.33869,233,1854.4382,659.27562,-513.33869
307.566344,459,1880.172994,2794.087295,307.566344
821.077211,500,1909.717633,777.696721,821.077211
-169.533039,228,1923.446041,798.521711,-169.533039
815.803891,500,1953.386472,583.858236,815.803891
201.666635,443,1979.668001,1560.013748,201.666635
700.504891,500,2008.351531,862.250291,700.504891
-796.443817,109,2014.438781,398.383098,-796.443817
611.500632,500,2042.446529,1059.508725,611.500632
908.110048,500,2071.255598,334.999507,908.110048
-166.682488,307,2089.841364,1266.17213,-166.682488
610.03067,500,2118.442661,773.263879,610.03067
-751.629738,90,2123.604993,398.074949,-751.629738
199.061068,500,2152.716861,905.555621,199.061068
-882.886332,76,2157.076199,345.48093,-882.886332
-283.582738,397,2180.331736,1313.720744,-283.582738
-340.049041,252,2195.049342,1062.866831,-340.049041
858.52706,500,2225.084075,845.287923,858.52706
175.072019,355,2245.193327,1238.951763,175.072019
210.780288,409,2267.911266,2094.075003,210.780288
720.959414,500,2296.896052,304.66403,720.959414
-684.852427,137,2304.995261,426.460298,-684.852427
1020.975951,500,2335.021203,847.315041,1020.975951
347.97158,122,2342.53054,-625.640784,347.97158
343.760876,119,2349.445791,-697.834343,343.760876
-793.072042,55,2352.520535,1256.552966,-793.072042
-599.619649,215,2364.62251,760.833013,-599.619649
552.755458,500,2392.959022,232.295137,552.755458
-478.419366,204,2404.53406,830.131299,-478.419366
-87.442547,389,2427.282959,1291.703944,-87.442547
605.910193,500,2456.556687,934.049853,605.910193
-168.832284,361,2477.159752,847.362295,-168.832284
144.072659,352,2496.493398,1291.247618,144.072659
371.134523,500,2524.662001,1271.98614,371.134523
-26.82987,279,2540.154478,613.825011,-26.82987
683.625722,500,2567.853315,691.361929,683.625722
-222.382219,247,2581.852609,856.002863,-222.382219
852.940142,500,2612.655302,1012.653446,852.940142
795.621916,500,2643.79761,260.930191,795.621916
-294.633114,190,2654.803302,1667.083339,-294.633114
-69.095727,500,2684.472101,846.30376,-69.095727
310.834213,114,2691.15281,-630.233355,310.834213
477.856191,500,2719.496508,930.361756,477.856191
1665.03113,186,2730.123051,-482.750566,1665.03113
-234.458073,245,2743.997842,881.345101,-234.458073
-603.775773,128,2751.006166,1449.648113,-603.775773
-653.021322,123,2758.066983,379.042378,-653.021322
-445.542639,160,2767.156772,1602.805458,-445.542639
1154.574103,44,2769.494129,-818.705747,1154.574103
-385.481704,277,2785.070645,677.678426,-385.481704
508.031072,500,2813.040279,1046.084503,508.031072
898.367664,500,2841.179996,531.251558,898.367664
208.699835,415,2865.481477,1583.885376,208.699835
-92.006477,329,2884.516471,1089.285876,-92.006477
139.431171,374,2905.948574,1434.469806,139.431171
-732.620104,218,2918.490616,903.250679,-732.620104
-346.687412,210,2930.450912,786.367266,-346.687412
850.402299,500,2959.869589,933.976511,850.402299
332.871662,500,2989.305788,935.320639,332.871662
288.888825,500,3017.860521,689.149462,288.888825
606.328768,500,3046.600304,934.839991,606.328768
208.923981,500,3074.917423,297.798018,208.923981
663.92639,500,3103.544554,655.489609,663.92639
-408.033628,280,3120.022215,1860.977671,-408.033628
-698.436259,94,3125.262632,1367.750887,-698.436259
-83.267644,252,3139.344047,815.843585,-83.267644
-97.732145,349,3159.047003,2516.985634,-97.732145
812.294602,500,3187.122137,185.393,812.294602
-207.010181,326,3205.197893,1163.251167,-207.010181
-494.30645,296,3221.628954,845.760765,-494.30645
-724.718149,189,3232.573278,333.533018,-724.718149
61.101226,362,3253.02438,1559.714193,61.101226
665.874686,500,3280.871791,393.906179,665.874686
-676.704673,99,3286.468457,1411.679221,-676.704673
442.411421,126,3294.211673,-703.17592,442.411421
878.078098,500,3324.094525,455.856146,878.078098
693.461118,500,3353.67196,697.52991,693.461118
721.702188,500,3382.367569,609.62433,721.702188
1195.987315,53,3385.257054,-774.719331,1195.987315
-673.365886,102,3391.299045,1334.122599,-673.365886
-508.342189,179,3401.663274,1680.00963,-508.342189
800.916492,500,3430.88332,747.862402,800.916492
781.051076,500,3458.985658,1027.00065,781.051076
-643.320305,187,3469.959485,778.174236,-643.320305
-436.018824,284,3487.429292,806.451709,-436.018824
646.398896,500,3517.264321,1082.675709,646.398896
1172.429512,42,3519.679177,-833.60028,1172.429512
717.551079,500,3549.689651,1120.847805,717.551079
-195.134894,267,3566.080884,2067.314549,-195.134894
408.006623,137,3573.940212,-664.518244,408.006623
434.535744,117,3580.860757,-574.547108,434.535744
399.717419,500,3721.716946,486.171509,399.717419
873.892413,500,3749.81231,768.639427,873.892413
949.23832,500,3777.854262,1069.054019,949.23832
-606.952156,134,3785.235913,489.190559,-606.952156
-798.60366,90,3790.030604,276.336686,-798.60366
-679.084015,155,3798.664406,446.859811,-679.084015
-525.780391,158,3807.256304,610.487838,-525.780391
3.644911,328,3825.791485,2241.609171,3.644911
211.895988,500,3855.496747,689.413368,211.895988
-216.597427,447,3881.493232,1937.285872,-216.597427
835.255537,500,3909.026431,790.003736,835.255537
-744.267503,172,3918.591197,434.273174,-744.267503
1266.017547,78,3923.088901,-680.113574,1266.017547
158.231408,340,3943.35521,2264.636936,158.231408
-16.089051,317,3961.266277,1089.678537,-16.089051
-710.920917,117,3967.844109,436.982196,-710.920917
-547.818615,233,3981.102866,795.030834,-547.818615
-555.355265,117,3987.583129,452.810458,-555.355265
-477.893605,139,3995.301091,1479.438455,-477.893605
1141.472804,44,3997.668262,-878.7075,1141.472804
514.892902,418,4021.394428,2649.693974,514.892902
738.410058,438,4046.026015,2595.72683,738.410058
699.212691,500,4074.366284,919.872484,699.212691
426.505057,113,4080.260078,-674.134105,426.505057
980.362218,500,4107.921221,638.7184,980.362218
-548.079416,232,4121.214489,745.435004,-548.079416
-366.667551,211,4133.199946,1773.156416,-366.667551
943.714688,500,4168.921098,769.55637,943.714688
-255.206004,416,4192.558796,1725.815705,-255.206004
-106.116284,500,4221.04843,452.967226,-106.116284
830.924907,500,4250.830445,839.434813,830.924907
231.845036,84,4255.947556,-834.892585,231.845036
627.080568,500,4286.284705,908.479608,627.080568
-738.847265,116,4293.062797,332.036143,-738.847265
418.059768,500,4326.843088,719.365951,418.059768
-654.525088,177,4337.303901,568.622546,-654.525088
480.157878,500,4367.007418,1402.44489,480.157878
-440.444062,227,4381.091763,493.312596,-440.444062
116.837309,498,4411.722252,1313.629873,116.837309
492.620028,500,4440.599689,664.497105,492.620028
787.038275,500,4468.635797,992.412579,787.038275
580.19559,500,4497.074639,823.003848,580.19559
589.004059,500,4525.186307,848.608125,589.004059
559.590902,500,4555.469645,629.605025,559.590902
807.692602,500,4586.389704,458.891869,807.692602
855.507518,500,4616.1828,670.030753,855.507518
1655.795593,176,4626.196442,-459.59019,1655.795593
1379.025518,102,4631.92714,-560.265431,1379.025518
768.834543,500,4660.617852,676.358138,768.834543
-453.171455,314,4678.631167,800.033844,-453.171455
777.224256,500,4706.832107,869.985287,777.224256
837.723378,500,4735.323711,781.43337,837.723378
629.632807,500,4764.73813,622.884248,629.632807
710.025859,500,4794.049737,195.029313,710.025859
-599.744672,154,4803.512559,1583.811385,-599.744672
235.612702,500,4834.124049,495.217741,235.612702
761.550148,500,4863.19177,913.990566,761.550148
656.930701,500,4891.731964,209.106435,656.930701
348.334374,500,4921.9232,1288.053489,348.334374
668.661358,500,4952.114246,825.865614,668.661358
520.305182,500,4980.388215,547.348763,520.305182
-182.171451,227,4993.536624,876.787323,-182.171451
-652.935525,96,4999.13973,1393.866466,-652.935525
1227.947254,57,5002.151994,-788.364217,1227.947254
618.641603,500,5030.8344,723.097147,618.641603
680.431402,473,5057.805925,2949.371675,680.431402
244.660619,91,5062.973408,-721.429106,244.660619
329.631833,98,5068.516634,-706.067556,329.631833
463.404701,500,5097.350159,950.703868,463.404701
134.195313,500,5125.728856,668.78112,134.195313
192.601575,500,5156.58895,611.691044,192.601575
904.506738,500,5187.496965,920.50055,904.506738
753.85694,500,5217.016063,1219.639727,753.85694
747.618323,500,5245.703779,919.511246,747.618323
540.692214,500,5274.071347,375.200619,540.692214
688.752873,500,5302.802407,601.828872,688.752873
-112.585233,332,5322.105488,1119.4396,-112.585233
-68.194689,284,5338.231413,2015.818298,-68.194689
-330.685176,327,5356.739287,1145.085343,-330.685176
-772.7577,75,5361.047518,289.846661,-772.7577
423.739486,500,5390.902316,1043.808416,423.739486
606.316759,426,5414.845059,2664.513099,606.316759
1023.815324,500,5443.726173,761.953434,1023.815324
696.388698,500,5475.319192,676.813485,696.388698
-687.815397,292,5494.038513,700.536514,-687.815397
268.565583,71,5498.616531,-881.126215,268.565583
-637.59793,171,5509.547708,1625.014425,-637.59793
-160.612165,310,5528.559844,1086.93017,-160.612165
-590.268735,165,5539.050735,478.152236,-590.268735
604.939913,500,5568.296276,549.42812,604.939913
887.996389,500,5596.652698,875.919631,887.996389
-427.271691,144,5604.664893,386.531324,-427.271691
352.910234,500,5634.581427,593.442895,352.910234
1006.084969,500,5663.313343,800.951932,1006.084969
-317.237208,381,5685.653448,1263.148983,-317.237208
1083.355083,500,5714.191983,859.366076,1083.355083
778.527298,500,5743.161552,948.264793,778.527298
692.86959,500,5773.313977,454.137768,692.86959
513.35269,500,5803.191576,492.538007,513.35269
420.880841,163,5812.806215,-256.64446,420.880841
592.378875,500,5842.042523,801.03328,592.378875
793.831958,500,5871.127409,1210.787453,793.831958
845.996701,500,5899.245683,465.219332,845.996701
768.460313,500,5928.315854,967.453495,768.460313
-115.80068,252,5943.053371,731.693892,-115.80068
361.478826,443,5969.171478,1794.483587,361.478826
587.887758,500,5998.979447,859.376463,587.887758
452.501551,500,6027.344154,411.112722,452.501551
485.38961,500,6055.896986,921.622803,485.38961
350.60484,500,6084.651813,594.138993,350.60484
1151.286163,41,6087.031813,-810.716741,1151.286163
675.067247,500,6115.648356,403.513465,675.067247
484.716201,500,6144.456916,613.797839,484.716201
780.540298,500,6173.527438,693.918616,780.540298
-453.744749,142,6181.779584,1478.882369,-453.744749
-790.954907,125,6189.067646,475.41479,-790.954907
-547.83951,171,6198.860354,1748.423979,-547.83951
695.365225,500,6228.241524,909.938654,695.365225
195.639064,483,6256.242742,2222.578966,195.639064
459.897978,500,6285.093322,1001.690383,459.897978
450.220693,493,6313.226357,1244.514048,450.220693
865.455175,500,6343.063762,731.476043,865.455175
811.847116,500,6373.525586,469.781346,811.847116
181.881675,500,6403.919004,634.339121,181.881675
-208.902485,284,6422.054488,1148.210971,-208.902485
834.090606,500,6454.177157,974.696125,834.090606
740.103175,500,6483.613693,819.696856,740.103175
1210.235204,57,6486.836283,-785.23758,1210.235204
-606.428365,138,6494.818126,1524.813642,-606.428365
978.013722,500,6523.343896,901.037323,978.013722
967.959591,500,6551.839772,391.423177,967.959591
1713.132582,222,6564.77186,-245.264152,1713.132582
358.854031,500,6595.373274,144.193671,358.854031
-670.230789,260,6610.496492,543.772173,-670.230789
327.291744,500,6638.9386,684.112029,327.291744
314.915466,130,6647.06996,-722.808869,314.915466
589.618703,500,6678.027803,969.008657,589.618703
274.478774,121,6685.767886,-711.362098,274.478774
478.777494,500,6714.783936,527.030596,478.777494
27.331021,500,6743.298557,623.457641,27.331021
876.833189,500,6771.920885,436.966623,876.833189
736.440439,500,6801.771335,1057.820259,736.440439
-293.905599,375,6824.212291,992.94612,-293.905599
97.510844,334,6844.967854,1206.301574,97.510844
395.197871,500,6876.242527,344.391309,395.197871
9.92812,481,6905.525945,1409.341247,9.92812
795.552975,500,6936.472735,687.160356,795.552975
533.490561,500,6965.765462,845.025744,533.490561
846.856874,500,6994.619889,1040.149272,846.856874
897.954433,500,7024.129418,798.503189,897.954433
1194.159979,55,7027.364062,-776.605043,1194.159979
858.570507,500,7058.350613,682.918313,858.570507
2723.401483,458,7084.534292,641.52724,2723.401483
565.889748,500,7112.751209,249.306288,565.889748
501.712273,500,7141.208404,407.173697,501.712273
598.400585,500,7170.500982,918.866788,598.400585
600.078708,500,7202.670354,43.868319,600.078708
70.453034,356,7225.170533,1982.942385,70.453034
337.103811,121,7232.930091,-714.342647,337.103811
-48.767157,500,7263.739386,871.152511,-48.767157
667.264965,500,7292.422581,1172.543013,667.264965
358.535804,140,7300.2896,-675.449627,358.535804
122.142923,500,7328.962953,668.438403,122.142923
496.821818,500,7357.39013,557.320163,496.821818
554.046689,500,7614.427883,306.591419,554.046689
479.235982,500,7641.805643,411.200648,479.235982
821.307038,500,7670.325718,534.112467,821.307038
-232.211816,252,7684.666568,902.667802,-232.211816
234.104709,500,7713.183094,92.532364,234.104709
-599.248422,148,7722.927188,698.31665,-599.248422
8.318174,500,7754.780332,963.732983,8.318174
-8.632245,500,7786.884505,439.069261,-8.632245
816.632732,500,7826.140305,425.939343,816.632732
279.358898,500,7857.007447,985.224646,279.358898
306.260427,77,7861.241424,-716.357368,306.260427
-646.452167,113,7867.827065,399.865865,-646.452167
-786.948198,83,7872.626865,344.044327,-786.948198
-107.219107,431,7897.395692,1505.66455,-107.219107
596.913871,500,7926.055169,703.669991,596.913871
855.864437,500,7954.408569,557.746987,855.864437
202.708108,500,7985.655722,473.946173,202.708108
-813.654099,148,7995.313567,512.868586,-813.654099
-341.065147,354,8018.002324,2255.379673,-341.065147
407.808619,149,8027.529096,-732.363379,407.808619
-670.378916,215,8040.82423,569.192933,-670.378916
624.892937,500,8069.84299,429.91841,624.892937
919.215066,500,8098.862209,1243.374402,919.215066
-418.806342,398,8120.422652,773.491983,-418.806342
-615.622359,152,8129.176867,370.601527,-615.622359
833.185523,500,8157.196443,586.018219,833.185523
374.56128,500,8186.665146,-15.850032,374.56128
548.160703,500,8216.415704,954.637067,548.160703
321.885369,500,8248.123795,524.605064,321.885369
749.367991,500,8279.046604,1104.360918,749.367991
840.231026,500,8308.122615,598.178276,840.231026
1271.81857,87,8312.964167,-694.54226,1271.81857
429.717251,483,8341.237566,1508.000112,429.717251
620.357588,500,8369.66711,759.396607,620.357588
-643.022578,90,8374.670032,1323.631131,-643.022578
-74.887406,371,8395.819956,1274.029993,-74.887406
-239.654477,412,8423.877759,1063.807982,-239.654477
-660.411874,240,8438.812453,978.070313,-660.411874
492.107565,500,8470.432133,781.588907,492.107565
221.822514,500,8502.064563,774.06463,221.822514
604.048776,500,8533.506187,801.846199,604.048776
-809.009311,135,8541.378937,160.430393,-809.009311
737.766666,500,8570.614002,567.718748,737.766666
584.734189,500,8600.26353,290.659121,584.734189
119.10714,386,8623.79049,1459.53874,119.10714
604.680029,500,8654.414661,631.218115,604.680029
1157.219182,41,8656.770902,-863.892676,1157.219182
781.026379,500,8685.26925,362.96768,781.026379
555.879792,500,8714.990812,990.396396,555.879792
433.253161,500,8747.423797,338.628975,433.253161
-520.80365,126,8755.820219,1478.134147,-520.80365
354.804993,480,8785.094093,2191.79951,354.804993
315.787882,500,8813.608419,1041.587262,315.787882
-409.701259,434,8839.122544,920.586388,-409.701259
-7.34786,500,8867.953069,108.373872,-7.34786
1308.255568,82,8872.574959,-669.565431,1308.255568
181.768789,480,8900.648716,1996.954325,181.768789
-926.290048,110,8907.037807,269.379573,-926.290048
722.328978,500,8936.120778,899.91052,722.328978
717.473544,500,8965.286022,996.088991,717.473544
809.782423,490,8993.944618,2868.307698,809.782423
-247.672972,365,9015.659309,1025.970124,-247.672972
496.072212,500,9050.289382,1191.070723,496.072212
-783.526457,131,9058.973493,534.014535,-783.526457
1172.611476,51,9062.274112,-808.038221,1172.611476
331.250728,104,9069.248505,-577.140488,331.250728
-30.17875,347,9090.253304,2488.231287,-30.17875
1432.900686,117,9096.715,-607.926455,1432.900686
-375.385008,232,9110.203094,889.205228,-375.385008
414.18457,500,9139.063255,876.435328,414.18457
717.344173,500,9167.559677,882.511501,717.344173
647.891129,500,9196.006712,1043.81335,647.891129
-692.334937,247,9210.209988,846.877486,-692.334937
724.459153,500,9241.534789,74.458394,724.459153
325.109616,118,9248.899402,-619.676391,325.109616
-892.766564,47,9251.727195,1160.693742,-892.766564
-837.987161,47,9254.590633,209.331063,-837.987161
543.098492,500,9284.086791,525.044423,543.098492
279.3848,93,9289.545271,-800.657692,279.3848
454.491517,425,9313.944564,2622.774066,454.491517
-853.169655,42,9316.75471,1176.14776,-853.169655
873.440425,500,9347.900934,736.469912,873.440425
564.167781,500,9379.962995,634.711335,564.167781
314.129552,100,9386.073788,-785.178306,314.129552
1765.625341,476,9413.414272,-318.813164,1765.625341
757.43108,500,9442.267627,192.20459,757.43108
-96.07572,299,9459.403447,1992.000125,-96.07572
498.803418,500,9487.923563,1127.623206,498.803418
-282.247088,235,9501.200404,1037.396113,-282.247088
189.732351,334,9522.189346,2197.075611,189.732351
1221.723875,89,9527.526602,-622.160131,1221.723875
539.746924,500,9559.576541,995.411563,539.746924
-754.121653,67,9563.74396,1288.92255,-754.121653
315.685872,500,9595.074806,814.827529,315.685872
736.074749,500,9626.487355,947.20714,736.074749
926.005001,500,9657.07155,756.530535,926.005001
12.616539,500,9685.80929,801.204244,12.616539
791.558353,500,9715.359751,1148.39175,791.558353
-666.773015,142,9723.863579,548.852207,-666.773015
736.636664,500,9752.991791,1123.524962,736.636664
1373.211582,126,9760.061212,-536.409865,1373.211582
-552.203275,219,9772.2238,934.992274,-552.203275
132.325619,319,9790.529744,2047.393805,132.325619
512.53359,500,9819.327293,1216.336106,512.53359
568.588516,500,9848.540746,967.819043,568.588516
917.224613,500,9878.47346,897.197365,917.224613
631.987623,500,9910.763961,590.501795,631.987623
1263.962107,82,9916.099288,-721.311419,1263.962107
376.703341,500,9946.475172,-189.584588,376.703341
782.983376,500,9975.021648,1006.52005,782.983376
1238.440789,64,9978.683309,-775.624259,1238.440789
-346.202756,360,9999.615392,665.631668,-346.202756
780.666842,484,10027.629105,2451.482549,780.666842
636.942524,500,10056.716604,322.987799,636.942524
716.104946,500,10085.907434,245.285098,716.104946
844.288296,500,10116.007984,979.946417,844.288296
198.970706,102,10122.461006,-778.72398,198.970706
874.106247,500,10154.979581,437.343407,874.106247
864.030032,500,10186.449404,253.799113,864.030032
68.884963,500,10217.233394,717.63833,68.884963
988.885376,500,10247.737415,844.263934,988.885376
376.961284,500,10277.359492,278.005498,376.961284
251.112813,419,10301.799407,1507.158091,251.112813
269.433909,100,10307.519591,-825.33656,269.433909
315.770957,99,10313.197485,-716.676898,315.770957
-251.138001,500,10342.542998,512.822972,-251.138001
27.894469,500,10372.201859,263.27666,27.894469
1478.200801,144,10381.103538,-430.733282,1478.200801
563.402461,157,10390.769792,-489.003133,563.402461
-755.156216,83,10395.760581,347.165685,-755.156216
245.890312,417,10421.74995,1712.136226,245.890312
606.030322,500,10450.809996,1053.68266,606.030322
-301.322074,207,10462.906524,1795.205749,-301.322074
407.354906,500,10492.296073,451.511757,407.354906
809.852334,500,10521.035427,1161.934105,809.852334
1155.127081,41,10523.393785,-848.641397,1155.127081
-617.974023,106,10529.350491,1458.251243,-617.974023
1005.109445,500,10558.617145,769.141777,1005.109445
2548.308517,399,10582.983721,553.599449,2548.308517
-261.430497,500,10612.098644,773.030342,-261.430497
-204.495094,262,10627.120636,826.643181,-204.495094
-691.453225,96,10632.627015,1369.857503,-691.453225
304.2317,500,10661.86193,201.881224,304.2317
-871.866598,111,10668.149101,357.209041,-871.866598
-207.913539,300,10685.124738,1186.560326,-207.913539
384.015167,500,10713.920508,839.285888,384.015167
121.780025,500,10742.808141,426.97237,121.780025
1010.278279,500,10771.762528,1075.33807,1010.278279
257.370211,95,10777.5826,-725.939877,257.370211
725.420519,500,10810.55513,88.600335,725.420519
724.208336,500,10842.991223,155.044575,724.208336
-391.807065,227,10856.760501,896.012201,-391.807065
-310.316616,422,10881.937595,1653.987121,-310.316616
857.002054,500,10910.225922,249.980264,857.002054
431.880031,118,10917.568975,-683.381127,431.880031
1103.536075,500,10949.515541,916.456688,1103.536075
-174.628543,296,10967.966259,1009.232107,-174.628543
361.570022,500,11000.319426,563.106663,361.570022
359.54278,500,11031.669573,1072.407532,359.54278
635.477328,500,11064.921213,975.484401,635.477328
949.502073,500,11098.483559,851.624149,949.502073
471.914581,498,11129.030375,2008.582234,471.914581
-680.122042,106,11135.681573,1435.293565,-680.122042
399.584361,500,11167.053127,25.062442,399.584361
1125.471158,46,11169.764169,-865.269107,1125.471158
-724.987283,67,11174.147591,1269.536545,-724.987283
730.092085,500,11206.89621,485.33933,730.092085
281.06328,500,11239.632126,440.967802,281.06328
1169.66235,58,11243.261173,-760.981487,1169.66235
-890.659097,78,11248.197495,223.956138,-890.659097
104.737033,425,11274.660675,1598.292319,104.737033
-215.898678,258,11291.548134,2070.933322,-215.898678
631.281652,500,11320.93295,357.953215,631.281652
642.703193,500,11350.004089,-315.350714,642.703193
883.178815,500,11699.960147,1117.630363,883.178815
482.592164,500,11729.039533,638.768825,482.592164
167.314466,500,11759.773139,-191.126405,167.314466
264.811791,500,11791.30519,176.818512,264.811791
1201.190397,58,11795.005132,-741.387761,1201.190397
1084.854815,500,11825.545355,881.240364,1084.854815
629.522318,500,11856.381182,424.528478,629.522318
302.038315,500,11887.7603,64.592006,302.038315
1021.95089,500,11918.954809,976.551638,1021.95089
475.906299,500,11951.166348,973.251548,475.906299
-373.05849,493,11982.896996,1445.254937,-373.05849
-184.368998,500,12013.854615,201.155014,-184.368998
397.539926,119,12020.965613,-747.032154,397.539926
757.172628,500,12050.500045,49.786829,757.172628
-778.689112,122,12058.115658,410.724251,-778.689112
228.850322,500,12094.284949,675.831771,228.850322
721.012878,500,12123.150055,621.21993,721.012878
973.713628,500,12152.52907,667.950728,973.713628
659.503468,500,12180.959506,758.418865,659.503468
304.351714,500,12209.762404,448.252378,304.351714
-682.362157,103,12215.815516,1403.859987,-682.362157
236.532192,500,12245.269156,535.435947,236.532192
-346.701198,174,12255.116225,1681.95175,-346.701198
151.156114,76,12259.491771,-866.928678,151.156114
818.625244,500,12288.353884,1023.983397,818.625244
1287.933584,70,12292.080235,-722.836466,1287.933584
44.90964,500,12320.942702,826.18488,44.90964
406.807047,500,12349.647426,1208.634676,406.807047
647.959279,500,12379.611069,566.734847,647.959279
-20.407964,262,12394.535069,2134.440701,-20.407964
-550.395835,156,12403.492732,593.396223,-550.395835
253.85903,500,12434.179339,437.388458,253.85903
398.220759,500,12466.066613,616.722834,398.220759
629.561228,500,12498.36574,340.706687,629.561228
-580.138239,143,12507.865383,543.656813,-580.138239
805.944387,500,12539.904127,779.668545,805.944387
-861.852194,105,12546.490294,301.167505,-861.852194
2.736896,500,12579.172048,320.042219,2.736896
362.249712,500,12611.866472,85.348974,362.249712
728.748694,500,12641.816203,1124.365138,728.748694
