#{"t_start": 1608115272.455702, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-481.321292,197,908.225571,697.101011,-481.321292
-847.064917,54,911.382931,202.492919,-847.064917
-557.889222,157,920.67908,541.930954,-557.889222
713.566612,500,949.79581,297.643892,713.566612
806.881724,500,978.943677,581.752603,806.881724
-190.267352,211,991.248391,1859.165617,-190.267352
712.820057,474,1019.43586,2804.674275,712.820057
269.086608,500,1048.510926,334.185662,269.086608
-500.427267,192,1059.882522,656.916223,-500.427267
1024.291087,500,1088.077366,558.009682,1024.291087
-99.50032,317,1106.480076,814.463032,-99.50032
-125.259645,372,1128.388141,1030.201433,-125.259645
-181.162809,304,1146.38008,2082.050257,-181.162809
-462.072899,174,1156.662821,714.188111,-462.072899
-631.906688,133,1164.281698,528.418487,-631.906688
65.907148,421,1188.154383,1694.17439,65.907148
-766.67672,106,1194.21611,315.843894,-766.67672
356.851098,386,1215.401574,890.911979,356.851098
431.168845,433,1240.052945,2376.23196,431.168845
-82.888195,297,1257.30373,2129.464168,-82.888195
-564.593194,206,1268.802405,626.923201,-564.593194
491.835041,460,1294.787251,2666.50046,491.835041
-681.294596,147,1302.720957,453.120039,-681.294596
1011.27672,500,1330.836879,706.119436,1011.27672
32.384984,443,1356.30362,1390.321811,32.384984
-139.752672,268,1371.486827,1721.748171,-139.752672
-714.260833,101,1377.087631,423.762555,-714.260833
-17.125077,441,1402.272945,2057.403555,-17.125077
-417.83272,249,1415.824859,770.868252,-417.83272
-332.540755,225,1428.15591,829.815174,-332.540755
105.675333,500,1455.68963,513.248529,105.675333
401.377253,500,1484.686875,730.912669,401.377253
-438.000139,238,1498.880196,936.793834,-438.000139
-615.430569,233,1512.537146,711.177693,-615.430569
901.494278,500,1542.377024,812.265983,901.494278
461.259052,500,1571.550825,99.017409,461.259052
142.080216,380,1592.817317,1306.872201,142.080216
542.976146,500,1620.157901,566.182767,542.976146
-826.80499,118,1626.574852,280.318796,-826.80499
-214.156034,221,1638.944682,1788.236144,-214.156034
-437.771919,223,1651.084762,983.643266,-437.771919
-859.615578,43,1653.404733,1177.063359,-859.615578
1208.206658,56,1656.549892,-759.647816,1208.206658
-636.225937,173,1666.159856,700.40809,-636.225937
798.125528,500,1694.714029,873.421931,798.125528
348.384806,361,1715.955677,2566.499256,348.384806
644.990251,500,1745.073022,831.150388,644.990251
492.94427,500,1775.335227,437.815577,492.94427
417.641664,487,1803.972564,1713.999477,417.641664
-780.008162,64,1807.942042,1261.210935,-780.008162
-863.93745,50,1810.90466,1193.764039,-863.93745
-338.05912,267,1826.032539,676.30828,-338.05912
1215.155244,65,1829.617256,-783.410882,1215.155244
-232.198553,338,1848.066138,2462.607931,-232.198553
-621.473687,120,1854.701682,1470.908621,-621.473687
325.652098,99,1860.172045,-754.367496,325.652098
117.138236,483,1887.686037,1028.318927,117.138236
422.844511,500,1917.335407,792.888674,422.844511
765.640139,500,1947.425136,1164.835116,765.640139
596.490092,500,1976.922713,318.594945,596.490092
619.788789,500,2005.802478,736.063647,619.788789
-6.307614,500,2033.788892,1151.452984,-6.307614
-585.226073,231,2046.771918,971.633846,-585.226073
668.768219,500,2075.796779,688.041424,668.768219
-762.071908,121,2083.254258,467.319494,-762.071908
315.995721,500,2112.600614,253.540005,315.995721
864.544533,500,2140.962955,1157.613831,864.544533
-311.574498,319,2159.72512,1087.904107,-311.574498
600.621527,500,2188.930458,713.858329,600.621527
-85.645132,321,2208.089636,1004.489527,-85.645132
-523.039283,220,2221.367768,847.614202,-523.039283
601.290514,500,2249.612774,754.994607,601.290514
-846.699079,93,2254.867783,431.130216,-846.699079
810.271608,500,2282.899007,1007.028792,810.271608
138.37688,334,2302.704498,1118.919506,138.37688
12.07826,500,2332.926865,-73.721315,12.07826
297.243958,500,2362.037318,90.550083,297.243958
247.985099,500,2390.38356,835.088464,247.985099
885.594029,500,2418.993234,1060.926176,885.594029
749.997139,500,2448.2418,526.090832,749.997139
-345.275037,424,2472.960996,1366.479951,-345.275037
-806.478887,50,2475.640939,1223.043864,-806.478887
454.931111,394,2497.305403,2249.456722,454.931111
144.960064,431,2521.273719,2712.818171,144.960064
842.900754,500,2549.378656,584.382892,842.900754
642.112558,500,2577.248707,871.586715,642.112558
530.625041,500,2607.619732,809.75326,530.625041
595.336186,500,2638.795511,82.080961,595.336186
-66.31975,302,2656.619377,1146.788933,-66.31975
513.775762,500,2686.288103,269.11551,513.775762
842.851019,500,2715.106089,990.890073,842.851019
-9.364411,265,2729.93835,1836.625167,-9.364411
990.205277,500,2758.082008,698.429854,990.205277
890.027934,500,2786.173353,812.635581,890.027934
167.496122,494,2813.885941,2727.642226,167.496122
-598.421868,212,2825.742759,602.423427,-598.421868
779.552649,500,2854.183959,1112.518092,779.552649
-539.897843,126,2861.759723,484.085685,-539.897843
1023.304854,500,2890.827665,847.798173,1023.304854
433.899596,467,2917.554285,1872.316691,433.899596
45.800721,349,2937.424574,1471.721835,45.800721
1526.37099,165,2947.634771,-396.74991,1526.37099
-149.296407,500,2976.986107,292.652531,-149.296407
659.638933,500,3006.027456,112.827687,659.638933
-843.326055,39,3008.253766,1163.609487,-843.326055
-108.374141,303,3024.949378,2322.447334,-108.374141
847.943252,500,3054.435346,798.331777,847.943252
701.449131,500,3081.927372,551.853407,701.449131
-575.712786,164,3091.038032,571.027729,-575.712786
811.606008,500,3120.675812,630.981275,811.606008
688.037097,500,3148.705545,1029.569529,688.037097
203.38593,500,3176.951561,179.644327,203.38593
309.396605,500,3204.719277,251.242435,309.396605
41.668616,373,3225.415987,2086.285884,41.668616
-404.893332,315,3243.606817,717.351585,-404.893332
-672.971905,155,3252.400588,509.924963,-672.971905
-352.327878,187,3262.615725,1740.497232,-352.327878
354.070238,500,3291.103173,971.211085,354.070238
331.981138,398,3315.128663,2623.658686,331.981138
268.564736,412,3339.477259,2621.683896,268.564736
1769.004397,210,3352.030802,-204.238607,1769.004397
944.390674,500,3380.609038,542.269983,944.390674
893.693536,500,3409.750072,671.193965,893.693536
-534.849934,168,3419.520411,1757.701776,-534.849934
-173.001287,227,3432.552949,895.343047,-173.001287
-83.578034,251,3446.469833,695.466763,-83.578034
-478.846547,193,3457.500125,727.957737,-478.846547
1168.303634,44,3459.960531,-825.9019,1168.303634
670.883104,500,3490.225461,680.050428,670.883104
493.592156,500,3519.986368,132.784254,493.592156
513.752817,500,3550.002111,298.295034,513.752817
197.805781,335,3570.294434,2256.146087,197.805781
-797.373428,150,3579.191044,440.073851,-797.373428
557.762597,500,3720.055415,644.967525,557.762597
631.340219,442,3744.851648,2193.647652,631.340219
726.878283,500,3772.965433,972.800898,726.878283
-519.158089,195,3783.743948,1822.850271,-519.158089
455.636148,142,3791.453623,-710.457638,455.636148
-579.356392,140,3799.164425,596.280403,-579.356392
47.149091,360,3819.108458,1559.808049,47.149091
504.212621,500,3848.521307,528.261943,504.212621
748.577634,500,3877.928363,562.804986,748.577634
648.6982,500,3905.610521,954.717813,648.6982
634.806442,500,3933.989316,1106.730205,634.806442
704.131692,500,3962.86145,720.724953,704.131692
240.095274,500,3991.19164,233.461553,240.095274
932.650333,500,4019.352925,827.091057,932.650333
-232.172222,381,4040.623749,1018.06371,-232.172222
189.537204,500,4069.063756,-147.366721,189.537204
280.514887,110,4075.150725,-719.444497,280.514887
452.205346,500,4102.487982,44.343404,452.205346
205.274339,347,4122.114236,1319.266853,205.274339
828.920368,500,4157.230581,731.328111,828.920368
172.618225,500,4186.212049,797.56282,172.618225
533.327613,500,4214.593168,661.086487,533.327613
830.146346,500,4243.99949,999.957923,830.146346
-787.425646,133,4252.167761,411.729648,-787.425646
41.01738,320,4271.43556,2440.102245,41.01738
453.935168,500,4301.799436,822.273806,453.935168
-554.999595,125,4310.423475,501.702118,-554.999595
208.394952,412,4337.422032,1212.728966,208.394952
-597.465112,189,4348.764731,577.63358,-597.465112
489.3951,500,4379.035807,396.020646,489.3951
664.114117,500,4409.88676,563.935498,664.114117
818.032216,500,4438.684071,871.171623,818.032216
757.452537,500,4466.925146,1109.316165,757.452537
-85.67287,469,4493.461005,1201.392934,-85.67287
117.129114,500,4521.830851,653.610873,117.129114
1147.525972,40,4523.956693,-839.857808,1147.525972
646.983865,500,4554.057551,939.522863,646.983865
539.000728,500,4584.989562,734.554694,539.000728
909.824867,500,4614.701896,537.269312,909.824867
980.898853,500,4643.244695,735.56439,980.898853
1141.786932,41,4645.544366,-830.625356,1141.786932
-94.632132,337,4664.762306,1139.585493,-94.632132
-335.65471,247,4679.128106,546.240336,-335.65471
607.894038,169,4688.659094,-325.849119,607.894038
596.801582,500,4717.203699,773.306455,596.801582
-330.62929,229,4730.080837,844.420783,-330.62929
459.284186,483,4757.172679,1927.824227,459.284186
774.470737,500,4787.383318,688.842835,774.470737
550.853281,500,4818.022141,408.88699,550.853281
-425.691567,319,4837.306412,1226.800382,-425.691567
148.767502,389,4859.936085,2332.340461,148.767502
-105.451705,398,4882.661068,1234.210239,-105.451705
737.969534,500,4912.541056,881.271135,737.969534
731.291534,500,4942.547177,1289.049225,731.291534
341.476296,500,4971.543645,420.395917,341.476296
470.074827,128,4978.681866,-701.130955,470.074827
701.472288,500,5007.02464,956.273888,701.472288
722.127809,500,5035.822204,340.717366,722.127809
78.241001,500,5064.406682,296.040571,78.241001
7.67181,500,5093.123608,429.708711,7.67181
842.65241,500,5121.684641,571.171419,842.65241
325.925081,500,5151.984437,148.799567,325.925081
1054.866767,500,5182.76143,814.633798,1054.866767
254.408576,389,5205.942057,1713.554478,254.408576
-450.555821,223,5219.274768,767.805363,-450.555821
-916.070584,70,5222.84394,301.162422,-916.070584
-745.695035,128,5230.151683,446.751239,-745.695035
584.279014,500,5259.126294,505.471296,584.279014
384.016074,122,5265.934465,-606.254276,384.016074
180.652711,500,5294.504675,385.389114,180.652711
129.130357,500,5323.658005,365.701464,129.130357
1317.980804,98,5329.097729,-610.320927,1317.980804
-736.028955,114,5335.704456,359.767776,-736.028955
-506.757848,157,5344.675687,452.964606,-506.757848
872.255461,500,5374.895146,816.950261,872.255461
214.928804,500,5402.790135,845.337008,214.928804
470.868066,500,5430.920511,740.915639,470.868066
533.220498,500,5461.706554,748.491369,533.220498
751.157684,500,5493.191038,1122.311813,751.157684
566.93976,500,5524.877188,1128.626956,566.93976
513.097937,500,5555.416003,581.357896,513.097937
1335.890347,92,5560.623811,-649.594622,1335.890347
821.869884,500,5589.182333,388.741246,821.869884
-454.70704,205,5600.714218,758.40933,-454.70704
-56.000802,348,5621.16545,1153.258692,-56.000802
650.685431,500,5650.495909,588.056051,650.685431
-357.640171,463,5677.239641,1230.607074,-357.640171
855.654521,500,5705.964127,524.183673,855.654521
821.713746,500,5734.85843,763.888794,821.713746
978.377016,500,5764.800499,1110.925268,978.377016
352.095894,500,5794.598958,994.891854,352.095894
391.628203,500,5824.130958,346.641277,391.628203
434.612777,111,5830.676277,-623.605814,434.612777
-741.975675,126,5838.006293,434.174371,-741.975675
1003.615384,500,5867.241494,836.381815,1003.615384
-77.216793,500,5895.552827,918.125286,-77.216793
1219.576751,57,5898.722462,-752.466287,1219.576751
578.075164,500,5927.704694,714.333854,578.075164
-1.826866,377,5949.963474,2252.005117,-1.826866
658.369805,500,5980.528207,210.698701,658.369805
796.674,500,6008.602791,1027.476114,796.674
883.903632,500,6037.241539,716.571974,883.903632
378.091759,500,6065.687202,657.449727,378.091759
453.92689,500,6094.48827,1166.62876,453.92689
667.117629,500,6123.084823,1374.946458,667.117629
441.480918,500,6152.480837,540.771353,441.480918
377.714922,500,6181.106267,369.484793,377.714922
415.722274,500,6209.953093,775.869489,415.722274
746.679332,500,6239.435369,744.614652,746.679332
547.327991,500,6268.317543,442.598063,547.327991
-416.213119,392,6290.958516,1292.994109,-416.213119
-399.536862,283,6307.010374,1122.80366,-399.536862
-628.128522,106,6313.121482,427.005943,-628.128522
741.581366,500,6342.825345,625.214821,741.581366
-203.990132,280,6360.176077,2082.145126,-203.990132
1250.723592,67,6364.052452,-697.770539,1250.723592
-143.537532,471,6392.643734,885.884951,-143.537532
710.318293,181,6403.652121,-662.793641,710.318293
784.613942,500,6435.562218,866.506049,784.613942
-515.954559,221,6450.064071,711.530064,-515.954559
219.100858,65,6454.062894,-742.279064,219.100858
777.250366,500,6483.538402,1102.117011,777.250366
937.370811,500,6512.148494,1069.25959,937.370811
732.607215,500,6540.810133,637.053278,732.607215
439.299184,500,6569.389875,876.639987,439.299184
609.846226,423,6595.641618,2458.994306,609.846226
740.594036,500,6624.186929,690.009237,740.594036
676.494571,483,6652.965222,1806.173447,676.494571
-667.41086,116,6660.386726,275.752597,-667.41086
1202.322908,63,6664.175876,-749.072772,1202.322908
133.15336,500,6695.42768,659.165053,133.15336
1193.285102,106,6702.010125,-540.164959,1193.285102
296.38899,500,6729.726882,614.562618,296.38899
177.222004,359,6750.08362,1379.688364,177.222004
599.332703,442,6775.559098,2644.778551,599.332703
628.111645,500,6805.561255,1131.738686,628.111645
857.386892,500,6835.623132,1122.875824,857.386892
-7.71594,327,6856.016063,718.959023,-7.71594
271.134312,487,6885.827759,2081.295187,271.134312
520.41004,500,6917.113441,898.520947,520.41004
407.048788,500,6947.815457,347.867871,407.048788
77.43551,289,6964.393895,1883.951058,77.43551
440.371438,500,6993.266013,812.511324,440.371438
1058.438183,500,7022.685405,917.530443,1058.438183
-791.27803,56,7026.000879,1250.643017,-791.27803
-125.549637,336,7046.898135,1005.361774,-125.549637
-697.882479,168,7057.129954,682.633624,-697.882479
366.09676,500,7085.675892,411.459688,366.09676
731.944377,500,7113.992857,734.557179,731.944377
427.09986,500,7142.481658,1026.906092,427.09986
782.444047,500,7171.834435,1093.124639,782.444047
-311.051879,216,7184.231239,743.082194,-311.051879
980.464544,500,7217.560636,856.242264,980.464544
41.577386,500,7250.598834,50.905696,41.577386
353.153335,500,7278.74622,365.590314,353.153335
481.540803,500,7307.375358,558.446675,481.540803
-703.01859,184,7317.770912,367.261572,-703.01859
907.481099,500,7346.457898,940.165038,907.481099
398.954787,181,7356.624767,-606.14266,398.954787
591.304349,500,7613.720442,874.296703,591.304349
-206.674711,305,7630.594573,1967.557828,-206.674711
797.56073,500,7658.433908,363.213435,797.56073
-656.817447,128,7665.788344,1424.827961,-656.817447
390.79815,500,7694.239681,766.507639,390.79815
450.206844,500,7724.048609,191.851785,450.206844
-856.567231,44,7726.806996,1168.306575,-856.567231
979.67359,500,7758.867007,600.699736,979.67359
692.015955,500,7790.82564,894.698757,692.015955
361.011141,98,7797.286728,-703.259319,361.011141
145.245835,447,7833.291001,1235.673962,145.245835
375.698636,100,7839.802056,-646.115926,375.698636
823.937784,500,7868.935069,691.088848,823.937784
563.756667,500,7897.636915,923.215921,563.756667
453.616022,500,7926.252235,590.371579,453.616022
1214.818358,86,7931.173491,-654.613383,1214.818358
534.211543,500,7959.733564,416.592676,534.211543
-354.539006,229,7973.911456,807.776634,-354.539006
302.793422,500,8006.472996,141.231318,302.793422
-25.289653,500,8038.107409,759.919631,-25.289653
319.292575,130,8045.553674,-486.460109,319.292575
293.384847,500,8074.507184,534.018863,293.384847
293.850703,458,8100.996414,1338.211928,293.850703
-695.895738,82,8105.289666,1310.162967,-695.895738
1291.119033,91,8110.180286,-642.381643,1291.119033
-585.596233,303,8127.312125,958.700969,-585.596233
66.578883,417,8150.448461,1501.774579,66.578883
522.434055,500,8179.667055,164.191809,522.434055
-226.75058,205,8191.805351,1728.732549,-226.75058
-359.918595,298,8209.425522,876.516439,-359.918595
341.740611,108,8216.142386,-778.305851,341.740611
-577.281806,178,8227.184381,682.178547,-577.281806
616.335684,500,8258.523146,565.868957,616.335684
316.996328,500,8289.542884,987.576956,316.996328
232.552023,374,8310.820681,2450.474042,232.552023
368.347903,500,8339.907724,840.39538,368.347903
-640.541718,134,8347.447423,509.80793,-640.541718
6.414537,400,8370.321902,1290.842991,6.414537
-71.92978,500,8398.940697,793.839361,-71.92978
1529.768664,155,8408.842645,-396.287549,1529.768664
878.952613,500,8442.210878,594.448307,878.952613
275.664973,96,8448.370922,-669.000178,275.664973
370.372679,103,8455.095191,-591.831787,370.372679
1172.897401,51,8458.481929,-799.433867,1172.897401
430.507139,500,8489.985633,1017.28308,430.507139
25.410339,459,8518.932018,1393.3819,25.410339
27.774231,500,8548.825121,1374.528453,27.774231
1164.920366,48,8551.677199,-815.087858,1164.920366
433.903143,500,8580.767083,780.486301,433.903143
890.570562,500,8610.818775,963.11437,890.570562
865.643981,500,8642.055539,611.842556,865.643981
-704.708773,89,8647.303137,1347.128149,-704.708773
750.173827,500,8675.983448,949.797483,750.173827
436.559415,500,8704.686359,795.726107,436.559415
811.821692,500,8736.681429,1053.783782,811.821692
-794.464122,69,8740.904036,296.962871,-794.464122
419.772802,500,8773.357293,416.375519,419.772802
-503.685071,500,8802.116602,136.456396,-503.685071
553.007252,500,8831.179125,742.65174,553.007252
1018.585983,500,8860.295844,743.204501,1018.585983
41.163335,485,8888.250366,1527.442424,41.163335
594.074381,500,8917.30047,1223.853106,594.074381
157.824119,500,8946.529507,1013.578766,157.824119
646.178624,500,8975.696763,592.162113,646.178624
662.693386,500,9004.853659,712.509576,662.693386
676.239725,500,9038.895254,773.751158,676.239725
312.520571,134,9047.903843,-536.85214,312.520571
579.994413,500,9080.597841,203.881243,579.994413
1160.502672,44,9082.903627,-838.879737,1160.502672
-102.457876,500,9111.244896,-64.358055,-102.457876
897.369775,500,9140.164665,706.347283,897.369775
1180.861471,52,9142.918612,-765.075095,1180.861471
959.942657,500,9171.664186,771.797832,959.942657
328.518556,500,9200.075389,173.377639,328.518556
901.871609,500,9230.647933,848.337017,901.871609
461.514928,500,9261.590965,153.042883,461.514928
934.76345,500,9290.712514,1025.549315,934.76345
763.41536,500,9319.780813,472.407822,763.41536
737.05271,500,9351.403332,126.078154,737.05271
902.471146,500,9383.440401,596.613158,902.471146
770.362741,500,9412.138722,776.799933,770.362741
653.790714,500,9441.087429,565.012396,653.790714
82.675853,500,9469.619752,532.92204,82.675853
696.514922,500,9497.800819,682.85136,696.514922
647.780834,500,9528.743053,1104.594561,647.780834
962.167001,500,9560.811216,541.394225,962.167001
998.071428,500,9592.232533,402.552468,998.071428
421.06468,500,9623.552216,1167.427824,421.06468
31.024469,500,9654.325986,468.240276,31.024469
-163.636663,350,9674.174273,1454.954875,-163.636663
994.028404,500,9703.671447,720.720449,994.028404
-476.621632,193,9715.147841,1802.254156,-476.621632
804.703446,500,9744.296865,463.277656,804.703446
-393.513916,473,9771.256438,759.908946,-393.513916
554.154664,500,9799.68789,601.190459,554.154664
1349.347886,102,9805.555804,-602.327763,1349.347886
780.485347,500,9834.842109,301.782482,780.485347
-91.684511,500,9863.963275,60.895857,-91.684511
447.640178,500,9895.284124,493.855857,447.640178
845.864763,500,9927.523738,784.925196,845.864763
72.470197,500,9956.827459,841.23264,72.470197
890.708064,500,9985.524325,1161.347174,890.708064
1210.958783,63,9989.146492,-737.68698,1210.958783
-64.922487,436,10014.450847,1452.936372,-64.922487
46.698783,500,10043.631919,486.27467,46.698783
501.793473,500,10072.953602,188.085946,501.793473
974.599461,500,10102.11007,791.279405,974.599461
511.046263,500,10133.608254,684.107117,511.046263
272.832662,118,10141.083438,-816.329327,272.832662
1524.39401,172,10152.454484,-212.815185,1524.39401
247.450359,103,10159.034683,-758.97861,247.450359
545.335703,500,10190.280477,885.046635,545.335703
631.735583,500,10221.145187,632.056468,631.735583
676.167858,500,10252.528573,1250.144143,676.167858
-327.690526,405,10275.761323,1155.713156,-327.690526
144.309563,500,10304.662953,277.184734,144.309563
302.584198,91,10310.027844,-662.745351,302.584198
363.77059,500,10339.359179,598.902963,363.77059
1177.729109,51,10342.248135,-802.772479,1177.729109
894.880018,500,10371.904415,636.342378,894.880018
642.044444,500,10402.527366,566.183219,642.044444
1099.93555,42,10405.064347,-849.649626,1099.93555
497.11962,500,10435.491737,344.307558,497.11962
901.065089,500,10464.479732,63.435882,901.065089
1068.332737,500,10493.90072,937.240324,1068.332737
-346.520419,222,10506.575767,861.402893,-346.520419
947.791041,500,10535.252303,401.917319,947.791041
1364.221891,114,10542.021604,-556.865328,1364.221891
734.656679,500,10571.780465,678.776291,734.656679
-501.247183,156,10581.422247,526.598849,-501.247183
135.470372,481,10609.461938,1185.932926,135.470372
892.121562,500,10638.286381,400.241931,892.121562
495.500907,500,10667.251361,542.364556,495.500907
-229.424544,275,10683.066213,895.076544,-229.424544
1148.684222,42,10685.312811,-817.604756,1148.684222
726.159792,500,10714.080694,312.829841,726.159792
1177.293281,73,10718.102262,-814.669413,1177.293281
877.630257,500,10747.137574,742.341064,877.630257
1176.093348,53,10750.177828,-772.251822,1176.093348
-820.480622,51,10753.137015,1197.123313,-820.480622
636.459461,500,10782.946595,841.64319,636.459461
738.587775,500,10816.195678,1020.428411,738.587775
406.025124,500,10848.731671,-4.386493,406.025124
647.552023,500,10878.394539,441.507095,647.552023
732.455007,500,10907.061686,456.050933,732.455007
293.032432,500,10937.758817,791.015379,293.032432
908.515096,500,10969.353621,835.925603,908.515096
552.966209,500,11001.608068,393.857932,552.966209
1433.927272,124,11009.038338,-466.404357,1433.927272
794.882004,500,11041.822335,540.978813,794.882004
614.598749,500,11074.599577,523.73787,614.598749
304.258367,500,11107.622041,922.699545,304.258367
366.513968,500,11138.261855,954.46946,366.513968
212.685944,500,11169.487622,521.476375,212.685944
730.634354,500,11202.295323,271.801994,730.634354
929.644565,500,11235.418028,1024.449413,929.644565
825.162509,500,11266.906537,344.611803,825.162509
-201.630301,435,11294.280867,867.211612,-201.630301
27.069998,500,11323.554616,145.83788,27.069998
444.573196,500,11352.390977,410.220414,444.573196
215.128176,500,11702.543454,197.459892,215.128176
1246.603487,64,11706.1393,-840.395022,1246.603487
65.017762,499,11735.266572,2073.113386,65.017762
529.503089,500,11766.671381,674.382494,529.503089
213.144169,111,11773.53342,-847.082206,213.144169
-836.389362,67,11777.56491,1227.772282,-836.389362
460.846162,120,11785.113039,-606.689872,460.846162
820.06202,500,11816.320522,941.052615,820.06202
-713.024718,219,11829.680247,573.816387,-713.024718
-506.270999,131,11838.154917,1423.984986,-506.270999
182.830836,500,11868.79178,375.155149,182.830836
416.018246,136,11876.932496,-567.296556,416.018246
890.060996,500,11908.653833,709.362158,890.060996
427.67418,500,11940.294934,677.15287,427.67418
-690.57975,112,11947.683721,1460.704215,-690.57975
-516.875677,151,11957.614271,440.851802,-516.875677
1140.526257,40,11960.080453,-843.828696,1140.526257
-574.754381,135,11968.530677,1493.061635,-574.754381
984.734225,500,12000.555562,525.587989,984.734225
323.481679,112,12007.086727,-572.786899,323.481679
526.817428,500,12036.774233,314.539045,526.817428
475.964131,480,12065.988701,2736.324655,475.964131
363.215462,101,12071.856019,-695.336758,363.215462
-180.893906,303,12096.299244,1017.657394,-180.893906
2391.68515,375,12118.023539,538.506845,2391.68515
559.002344,500,12147.356468,286.519006,559.002344
-703.548197,85,12152.257072,1337.876489,-703.548197
994.881574,500,12180.677389,1026.442308,994.881574
698.632618,500,12209.461257,605.935249,698.632618
212.546884,500,12238.829983,582.717567,212.546884
451.406196,500,12267.302069,120.79384,451.406196
495.058659,500,12296.056327,1019.654127,495.058659
1236.495951,70,12300.050424,-697.031439,1236.495951
771.856373,500,12329.147024,650.647494,771.856373
900.228355,500,12357.998455,1239.106151,900.228355
828.024216,500,12387.74789,588.778065,828.024216
763.837984,500,12416.505847,18.082104,763.837984
722.559602,500,12448.462875,595.351597,722.559602
568.81674,159,12458.436912,-497.43259,568.81674
364.708439,500,12490.878129,655.611239,364.708439
2.625982,500,12523.100972,27.297625,2.625982
1187.355083,50,12526.042201,-834.755807,1187.355083
-801.446877,53,12529.417699,1195.068652,-801.446877
79.76978,500,12561.976773,100.29308,79.76978
1073.52749,500,12594.206504,751.146991,1073.52749
473.985016,500,12626.34637,495.225063,473.985016
592.76149,500,12655.651961,739.890513,592.76149
335.939953,500,12684.395133,1257.71797,335.939953
642.956604,500,12717.191535,931.111604,642.956604
895.892431,500,12748.790637,995.847825,895.892431
744.866242,500,12779.303509,704.230437,744.866242
-434.227657,183,12790.445091,750.118582,-434.227657
257.45502,500,12821.140703,332.624777,257.45502
1189.953643,64,12825.373206,-845.983398,1189.953643
979.497147,500,12856.752831,619.592375,979.497147
6.05175,378,12879.740626,1461.200604,6.05175
475.593279,500,12910.920446,710.904257,475.593279
101.451978,500,12941.804338,681.100531,101.451978
817.434916,500,12974.032923,429.764001,817.434916
352.488365,173,12985.553492,-415.466739,352.488365
235.451222,110,12992.906631,-786.089426,235.451222
-806.490894,54,12996.477009,1219.967869,-806.490894
635.576356,500,13027.026381,857.993669,635.576356
-422.769527,177,13037.169967,1738.563739,-422.769527
34.709,500,13066.302819,79.273608,34.709
733.44571,500,13098.866488,336.207839,733.44571
405.788819,500,13131.696323,901.806776,405.788819
178.084238,500,13164.494796,677.485739,178.084238
737.783537,500,13197.165095,1110.843652,737.783537
1250.754951,66,13201.050597,-714.120439,1250.754951
575.322502,500,13229.957432,180.04348,575.322502
1514.240381,145,13238.134968,-536.270558,1514.240381
1345.2958,344,13258.583316,-474.773478,1345.2958
723.783124,500,13291.332831,952.880549,723.783124
947.795179,500,13325.719519,778.457371,947.795179
