#{"t_start": 1608115271.4932125, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-254.08757,289,9208.034741,2025.272002,-254.08757
-785.265169,155,9217.273394,317.738265,-785.265169
658.497773,500,9248.654457,481.589123,658.497773
1184.540086,49,9251.681706,-789.04222,1184.540086
672.792386,500,9281.308753,901.329116,672.792386
-542.420422,229,9294.515334,864.211394,-542.420422
484.678715,500,9323.93294,800.099325,484.678715
392.437079,500,9355.643737,261.815194,392.437079
534.319708,500,9387.332054,1062.46421,534.319708
761.448396,500,9415.996831,689.289924,761.448396
1137.164916,42,9418.378442,-835.420379,1137.164916
391.346176,164,9427.814563,-670.806376,391.346176
113.477336,376,9449.670561,2289.737365,113.477336
929.81494,500,9478.145093,556.281145,929.81494
973.239941,500,9506.672758,372.242976,973.239941
-320.514386,224,9521.08151,890.865952,-320.514386
645.754314,500,9553.101941,952.134912,645.754314
225.975266,500,9584.143414,347.89618,225.975266
263.814885,110,9591.144279,-796.88875,263.814885
1731.946272,218,9604.521048,-126.090564,1731.946272
793.929069,500,9635.517617,435.230999,793.929069
1107.458102,47,9638.222583,-830.705911,1107.458102
661.386234,500,9668.620308,823.766826,661.386234
-718.335093,130,9675.909587,348.106131,-718.335093
210.715001,500,9705.311134,515.135499,210.715001
328.27463,500,9734.823256,270.746392,328.27463
295.88753,500,9763.709525,632.312447,295.88753
800.961932,500,9792.077045,1014.137816,800.961932
-795.26638,197,9803.172945,518.793538,-795.26638
775.616474,500,9832.247353,882.785496,775.616474
1173.701515,49,9835.216768,-840.004953,1173.701515
1211.492795,53,9838.305876,-777.602333,1211.492795
698.968356,500,9867.806206,1003.402968,698.968356
141.854771,500,9899.065899,880.043567,141.854771
337.175185,99,9905.353841,-625.353674,337.175185
308.620893,500,9937.35961,856.884621,308.620893
1321.269893,87,9942.461238,-675.376328,1321.269893
945.67542,500,9970.921512,874.946034,945.67542
521.809494,393,9993.614268,2479.714929,521.809494
-527.211113,153,10002.568686,1667.51657,-527.211113
1280.850556,72,10006.757385,-830.206077,1280.850556
527.473399,500,10035.885801,954.96463,527.473399
-543.209988,151,10044.599995,511.825843,-543.209988
753.243355,500,10073.901997,1123.485352,753.243355
412.02366,115,10080.671186,-670.994628,412.02366
1589.385774,159,10089.686555,-403.355487,1589.385774
140.722664,83,10094.667251,-892.320155,140.722664
680.415469,500,10125.265626,930.004441,680.415469
-411.676512,381,10150.037915,901.993664,-411.676512
360.152492,103,10156.786417,-768.269322,360.152492
135.398936,321,10177.778476,2227.677402,135.398936
250.921776,417,10202.660779,1421.580672,250.921776
379.376961,500,10233.566019,911.445358,379.376961
456.811077,500,10264.132408,913.206058,456.811077
709.159021,500,10292.973339,880.090576,709.159021
467.338682,500,10321.96805,673.05891,467.338682
2792.943905,449,10348.262771,746.605121,2792.943905
436.566037,500,10378.036453,218.913254,436.566037
282.708193,76,10382.963577,-736.356613,282.708193
329.319681,112,10389.802902,-640.642434,329.319681
603.380363,500,10420.86824,1095.856281,603.380363
-615.709453,273,10436.867062,648.945214,-615.709453
896.757521,500,10465.828279,821.73164,896.757521
-785.199005,228,10479.212879,672.253115,-785.199005
131.751309,291,10496.412537,1109.994504,131.751309
581.015211,500,10525.132687,1085.246379,581.015211
617.540051,500,10554.420974,732.720029,617.540051
1597.399142,158,10563.418108,-306.701388,1597.399142
367.182265,500,10593.240137,1318.962296,367.182265
933.230401,500,10622.484695,861.85022,933.230401
857.483145,500,10651.269025,983.753755,857.483145
220.178468,58,10654.580464,-779.339814,220.178468
866.990706,500,10683.615068,572.742846,866.990706
-669.488824,112,10689.796406,1413.209476,-669.488824
261.171506,500,10718.571713,488.408431,261.171506
675.725985,500,10747.569521,516.002299,675.725985
89.864171,500,10776.778855,72.15789,89.864171
-851.947971,41,10779.274005,1161.381196,-851.947971
601.912205,500,10812.352486,830.092085,601.912205
-199.856041,366,10836.103208,1201.38854,-199.856041
510.294099,500,10867.764573,751.114046,510.294099
358.502043,500,10895.881474,24.186084,358.502043
-768.261203,254,10910.362662,416.474486,-768.261203
1607.856316,162,10920.384608,-399.206608,1607.856316
473.086609,500,10952.166138,413.864921,473.086609
957.196071,500,10983.858755,1074.27576,957.196071
811.420946,500,11015.618539,167.818065,811.420946
198.644672,500,11048.585656,355.099248,198.644672
594.241295,500,11081.335663,568.204176,594.241295
1984.454595,242,11097.765905,44.407593,1984.454595
889.5492,500,11128.59353,940.636978,889.5492
79.204208,500,11159.686445,408.05723,79.204208
941.145851,500,11191.623991,829.444474,941.145851
136.844555,500,11224.536019,967.820535,136.844555
145.967274,470,11255.194454,1583.758123,145.967274
-854.066937,39,11257.699274,1144.972024,-854.066937
580.629946,201,11269.962382,-241.916001,580.629946
-852.024958,42,11272.426515,124.086117,-852.024958
102.042939,373,11296.25735,1281.784021,102.042939
814.091724,500,11325.41969,773.8167,814.091724
575.521756,500,11354.286072,241.784274,575.521756
368.596522,96,11360.060272,-666.303345,368.596522
1205.358219,67,11363.500849,-754.015824,1205.358219
910.789189,500,11713.803453,816.954186,910.789189
249.604782,425,11738.651947,2553.436716,249.604782
336.753942,114,11745.591227,-578.473629,336.753942
1218.401961,66,11749.69671,-766.953897,1218.401961
692.373633,500,11781.286488,703.427527,692.373633
939.935359,500,11812.788571,394.65733,939.935359
551.214653,500,11843.565211,1058.99149,551.214653
688.077738,500,11874.056781,986.237308,688.077738
559.97291,500,11905.758374,470.504386,559.97291
650.802935,500,11937.313904,584.251115,650.802935
-777.535487,104,11944.081453,1419.046578,-777.535487
266.439048,500,11976.311423,201.521236,266.439048
411.022646,500,12007.642256,313.0,411.022646
410.239769,500,12037.336695,538.038072,410.239769
973.186604,500,12067.679419,457.891702,973.186604
239.871058,97,12073.31486,-817.205735,239.871058
266.8877,82,12078.013695,-817.507903,266.8877
546.762995,500,12113.978118,776.011947,546.762995
221.52421,500,12143.193753,312.653794,221.52421
555.494636,500,12171.483053,191.807876,555.494636
-653.894115,154,12180.496485,369.693548,-653.894115
467.760636,500,12209.376504,853.111929,467.760636
229.86293,500,12238.64498,568.499166,229.86293
-752.887233,146,12247.333046,499.718407,-752.887233
875.396866,500,12275.802845,381.039019,875.396866
368.137868,500,12304.607625,552.970781,368.137868
408.745478,500,12333.470995,702.831432,408.745478
1136.206779,48,12336.238462,-826.037412,1136.206779
256.092639,500,12365.20813,31.239262,256.092639
684.565071,500,12394.709535,608.282074,684.565071
300.960777,500,12424.011441,-10.928576,300.960777
731.35791,500,12456.033035,1301.197509,731.35791
504.888903,500,12488.411607,591.478246,504.888903
-747.844127,107,12495.171523,130.580399,-747.844127
