#{"t_start": 1608115272.8119974, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-705.268754,105,3780.360353,373.114607,-705.268754
-831.381485,48,3783.110081,1208.568132,-831.381485
150.444137,384,3804.066103,1283.468014,150.444137
859.896839,500,3832.589488,579.109939,859.896839
731.41909,500,3862.329475,1057.298768,731.41909
-898.526697,54,3865.446641,1154.293217,-898.526697
811.295824,500,3893.825202,305.925361,811.295824
-780.420862,176,3903.546535,693.318059,-780.420862
592.777567,500,3931.755552,825.642699,592.777567
-0.508762,491,3960.219109,1350.495453,-0.508762
565.611283,500,3988.376128,1101.193839,565.611283
732.179193,500,4016.672698,1089.118278,732.179193
888.049968,500,4044.619774,971.042736,888.049968
305.109636,500,4073.026874,698.132702,305.109636
-460.061115,376,4093.456185,802.662488,-460.061115
70.630857,362,4113.678633,1384.500825,70.630857
256.479259,430,4138.082169,1842.324444,256.479259
-209.863066,423,4169.85821,908.551203,-209.863066
614.168239,500,4197.790938,101.635635,614.168239
826.05915,500,4226.425252,1047.768878,826.05915
575.433779,500,4256.556599,823.65875,575.433779
409.843239,500,4286.846481,417.13082,409.843239
-293.120751,280,4304.04143,1077.936669,-293.120751
-602.792874,118,4312.181449,1444.096222,-602.792874
546.317436,500,4344.195424,1071.63849,546.317436
109.162642,360,4365.426729,2254.412763,109.162642
-524.327152,136,4374.173428,1478.869805,-524.327152
-265.570239,231,4387.895416,2086.068206,-265.570239
-360.901515,488,4418.274341,2105.620796,-360.901515
525.356376,500,4446.610608,399.886602,525.356376
898.325292,500,4474.368934,829.217568,898.325292
720.31866,500,4503.05202,679.838837,720.31866
650.883465,500,4531.007576,186.142785,650.883465
791.089045,500,4561.68601,957.734469,791.089045
752.588542,500,4592.814052,567.585263,752.588542
116.700571,500,4622.23174,379.542418,116.700571
1167.226804,44,4624.686471,-804.727791,1167.226804
828.278322,500,4653.199347,832.642364,828.278322
702.55651,500,4681.796512,699.732187,702.55651
547.809579,500,4710.085088,476.61366,547.809579
400.222263,500,4738.478378,457.262621,400.222263
755.99948,500,4767.940145,472.893016,755.99948
28.438105,302,4785.534761,740.451676,28.438105
701.551497,500,4816.115485,-52.543254,701.551497
123.458924,59,4819.790563,-901.210708,123.458924
722.611626,500,4849.466549,630.46053,722.611626
740.095053,500,4878.214642,1068.23398,740.095053
464.773002,500,4907.922279,591.645529,464.773002
-537.942679,163,4917.695213,624.437037,-537.942679
-839.699207,46,4920.352573,1174.67349,-839.699207
101.92539,500,4950.495654,474.759842,101.92539
393.926504,500,4978.867572,404.376346,393.926504
-326.815594,196,4990.262774,1769.281404,-326.815594
1113.349549,39,4992.516248,-852.440752,1113.349549
982.842386,500,5021.030844,1085.501963,982.842386
1274.916402,83,5025.772587,-650.98304,1274.916402
262.795927,500,5054.253727,924.586135,262.795927
-436.979987,258,5068.911724,750.058811,-436.979987
763.999909,500,5097.760305,559.005333,763.999909
265.63677,500,5126.155735,222.36435,265.63677
627.322439,500,5157.057074,314.871988,627.322439
1176.270812,49,5159.877435,-796.644586,1176.270812
277.80077,500,5190.805688,531.377441,277.80077
497.825723,500,5220.109176,663.585341,497.825723
994.101742,500,5249.065889,712.818707,994.101742
998.791335,500,5277.141232,175.629675,998.791335
817.851428,500,5306.005133,547.536238,817.851428
-18.601736,500,5334.837789,68.675252,-18.601736
581.013,500,5363.193822,868.688362,581.013
258.820868,500,5393.044902,16.34062,258.820868
14.889125,500,5421.046315,771.044666,14.889125
359.088274,448,5447.281227,1396.078375,359.088274
1291.038255,76,5452.043791,-692.944576,1291.038255
798.279481,500,5483.729675,665.355773,798.279481
782.628094,500,5515.771572,611.952404,782.628094
156.947475,403,5540.85193,2474.506154,156.947475
-30.454551,282,5557.853458,2059.478721,-30.454551
698.187824,500,5586.125322,623.52251,698.187824
420.146038,144,5594.301609,-630.010455,420.146038
969.845524,500,5623.5869,912.781458,969.845524
519.27395,500,5652.646046,189.746312,519.27395
355.32495,111,5658.885936,-583.351259,355.32495
605.061844,500,5687.953626,588.319969,605.061844
-184.783882,299,5704.999655,1028.122805,-184.783882
-845.440308,43,5707.385595,1158.777777,-845.440308
4.418397,303,5724.920185,2254.419024,4.418397
581.993404,500,5754.371135,787.864482,581.993404
135.146702,500,5784.282539,232.824861,135.146702
1411.869882,127,5791.793119,-437.760145,1411.869882
645.472562,500,5821.466224,667.873968,645.472562
40.04208,500,5850.670789,241.775702,40.04208
699.834187,500,5879.446914,1037.633378,699.834187
548.601539,500,5907.828962,898.145214,548.601539
918.176036,500,5936.924086,607.54981,918.176036
543.23688,500,5966.702356,995.264434,543.23688
197.193004,88,5971.609833,-780.544841,197.193004
854.566171,500,6001.453516,918.273419,854.566171
614.376343,174,6011.281748,-464.037057,614.376343
1005.235224,500,6039.995733,899.936461,1005.235224
635.713697,500,6068.346713,405.812305,635.713697
534.249973,500,6097.171981,276.851017,534.249973
-294.981445,463,6123.612461,1245.137091,-294.981445
-451.879102,273,6139.571978,749.239928,-451.879102
795.219946,500,6168.556295,721.145302,795.219946
749.747573,500,6197.467805,561.425413,749.747573
773.537543,500,6226.828588,647.401176,773.537543
605.669027,500,6255.820533,716.662032,605.669027
577.870468,492,6284.184902,2899.517774,577.870468
485.322167,500,6312.770741,1182.944653,485.322167
1009.815609,500,6342.471128,997.81033,1009.815609
748.893419,500,6372.968295,712.325192,748.893419
-441.481078,198,6385.090229,1774.089559,-441.481078
780.206714,500,6416.259755,827.124971,780.206714
1406.055887,119,6423.634457,-534.013734,1406.055887
-497.991403,147,6432.953105,1563.717529,-497.991403
818.872482,500,6464.318728,1194.319313,818.872482
765.492331,500,6493.46069,666.251842,765.492331
70.768338,500,6522.044516,73.481291,70.768338
871.794895,500,6550.610094,882.47376,871.794895
606.792292,500,6579.649808,901.50859,606.792292
651.852632,500,6610.149428,921.892141,651.852632
122.365623,500,6638.610334,119.382571,122.365623
254.070245,106,6645.192837,-769.625597,254.070245
1042.879216,500,6676.207214,299.253439,1042.879216
1137.912634,47,6679.105963,-799.302462,1137.912634
626.811674,500,6709.098023,293.303811,626.811674
-704.183142,227,6721.733638,600.41745,-704.183142
42.584479,500,6750.194963,215.625838,42.584479
-518.444416,185,6760.617499,520.034259,-518.444416
601.419508,500,6790.234403,814.627677,601.419508
612.006636,462,6817.836104,1656.403562,612.006636
748.752938,500,6848.562292,857.80286,748.752938
566.759189,500,6879.955449,478.2922,566.759189
301.250945,500,6910.784698,330.063692,301.250945
54.649251,500,6941.63395,352.88895,54.649251
435.576357,500,6970.420747,491.894966,435.576357
-182.224217,414,6994.301494,1068.901779,-182.224217
-707.96911,199,7005.61285,557.747428,-707.96911
-580.125391,315,7024.665579,1123.761815,-580.125391
862.771779,500,7055.564845,642.352698,862.771779
492.80692,134,7063.725318,-568.019847,492.80692
797.401281,500,7091.396295,484.252941,797.401281
707.250542,500,7119.479921,1062.784296,707.250542
-260.039081,360,7140.567591,1542.194948,-260.039081
1234.91863,61,7144.041236,-728.171047,1234.91863
-252.995134,382,7166.507485,978.728237,-252.995134
1308.859374,81,7171.250188,-699.016592,1308.859374
713.101726,500,7203.523274,779.633734,713.101726
377.862748,500,7235.239757,629.902714,377.862748
413.005698,131,7244.149415,-653.05713,413.005698
295.390014,131,7252.531581,-755.283944,295.390014
-300.421927,376,7273.856187,1286.868194,-300.421927
136.713903,388,7295.791008,2390.345557,136.713903
787.349994,500,7324.456883,424.005788,787.349994
-786.737436,209,7336.591767,508.888727,-786.737436
987.117166,500,7364.939669,967.043257,987.117166
-157.287054,290,7610.073169,1073.284735,-157.287054
-925.111732,51,7612.908294,138.762982,-925.111732
-37.891787,318,7630.476702,721.094471,-37.891787
940.629716,500,7658.414587,845.371873,940.629716
188.700928,56,7661.484389,-777.899175,188.700928
-188.609802,500,7690.202734,371.960342,-188.609802
1222.389646,63,7693.674059,-771.081682,1222.389646
-493.970961,241,7707.380215,741.91101,-493.970961
776.529946,500,7738.613847,734.715702,776.529946
804.919182,500,7770.548755,470.384606,804.919182
382.632178,500,7803.02324,396.141703,382.632178
633.961274,500,7842.468647,862.519772,633.961274
247.13691,500,7871.392895,525.709005,247.13691
458.026156,500,7900.084226,907.569958,458.026156
657.798399,500,7928.710514,422.681791,657.798399
425.520501,500,7957.15422,572.428352,425.520501
272.346874,500,7988.747379,170.004447,272.346874
-342.181018,371,8012.689241,1392.927401,-342.181018
-235.274872,262,8029.335843,1027.484377,-235.274872
845.679259,500,8059.031964,367.419959,845.679259
1031.359396,500,8087.850484,832.530818,1031.359396
-443.301723,179,8098.455556,549.309996,-443.301723
574.87338,500,8125.84195,923.515114,574.87338
-488.055589,500,8153.729834,412.454367,-488.055589
184.380312,500,8183.155121,297.038624,184.380312
656.554636,500,8212.892722,628.364436,656.554636
239.399841,67,8216.933257,-740.737784,239.399841
1032.964123,500,8248.691203,987.556186,1032.964123
489.076327,142,8257.143699,-727.446845,489.076327
2.803147,321,8277.276953,2235.030617,2.803147
878.817598,500,8306.566647,241.1851,878.817598
426.13943,500,8335.642431,588.458304,426.13943
-154.805547,491,8363.666071,1258.360865,-154.805547
633.390711,500,8391.974499,382.998811,633.390711
51.945957,500,8425.197899,325.628963,51.945957
975.523764,259,8441.403694,-268.765501,975.523764
443.611558,500,8472.861064,713.571674,443.611558
557.599047,500,8504.52106,653.606919,557.599047
726.69191,500,8535.718956,368.219358,726.69191
-276.76809,199,8547.464742,1792.286743,-276.76809
244.148721,89,8552.622937,-696.481717,244.148721
729.98499,500,8581.733823,427.921071,729.98499
754.850814,500,8611.990397,426.735392,754.850814
305.838073,414,8637.521991,2450.302945,305.838073
489.656624,468,8665.21775,1763.582569,489.656624
924.98615,500,8693.544325,770.084693,924.98615
-507.918678,128,8701.008986,352.32784,-507.918678
-845.371091,44,8703.744521,1195.068752,-845.371091
1028.282415,500,8735.618495,827.528201,1028.282415
1011.413206,500,8768.035051,815.993073,1011.413206
882.236865,500,8797.112307,295.557123,882.236865
139.745096,500,8825.933345,874.5332,139.745096
661.218527,500,8855.254511,484.639125,661.218527
643.277833,500,8883.999773,-210.06355,643.277833
439.429079,500,8913.190434,161.172111,439.429079
427.972995,500,8942.236959,927.71859,427.972995
563.434323,500,8971.467559,1030.663007,563.434323
850.035294,500,9000.78171,951.024427,850.035294
92.588235,500,9034.067057,477.48015,92.588235
641.10403,500,9067.035751,808.161117,641.10403
-795.45317,154,9077.819286,344.413216,-795.45317
-848.917705,45,9080.192819,1183.796248,-848.917705
586.753032,500,9108.589751,227.284444,586.753032
778.350191,500,9137.510845,471.203949,778.350191
700.271541,500,9165.885908,253.662942,700.271541
207.276155,420,9189.716894,1817.920167,207.276155
963.491947,500,9219.014314,166.86519,963.491947
996.404011,500,9250.394436,953.713211,996.404011
-763.514027,105,9257.16841,329.346261,-763.514027
704.924174,500,9286.210357,437.140478,704.924174
611.620565,156,9295.124085,-534.364168,611.620565
353.521944,107,9301.084166,-680.166832,353.521944
575.248301,500,9330.998206,423.655346,575.248301
-426.779325,368,9354.815257,1094.318845,-426.779325
747.788674,500,9386.397588,462.900031,747.788674
-724.711722,70,9390.318416,1265.599983,-724.711722
1168.30699,57,9393.483205,-835.497307,1168.30699
962.801069,500,9422.351157,368.475964,962.801069
591.415939,500,9451.383661,261.407509,591.415939
474.358496,500,9479.857925,592.408701,474.358496
532.53072,500,9508.539635,1163.308993,532.53072
-752.029218,80,9513.773247,1280.437224,-752.029218
-744.011383,106,9520.635437,278.992085,-744.011383
350.078636,500,9552.663676,356.003005,350.078636
1503.336826,131,9560.631643,-576.352421,1503.336826
4.213762,500,9592.049903,112.081997,4.213762
-766.510901,89,9597.579031,1394.316108,-766.510901
1688.469947,424,9624.191807,628.501605,1688.469947
1012.476745,500,9654.913544,710.93159,1012.476745
447.467165,120,9661.835016,-528.533369,447.467165
1255.511418,75,9666.134503,-700.268107,1255.511418
242.884957,94,9671.375147,-613.835829,242.884957
869.85401,500,9700.856256,673.9824,869.85401
839.751079,500,9730.314188,1076.225994,839.751079
504.918653,500,9759.206675,558.91635,504.918653
366.668976,380,9780.605663,2355.000327,366.668976
-556.198205,294,9797.239652,632.987488,-556.198205
843.525923,500,9826.332155,690.656727,843.525923
812.135353,500,9855.559649,585.906706,812.135353
743.570006,500,9885.932921,448.521662,743.570006
361.162976,500,9918.321783,255.385963,361.162976
-853.149021,42,9920.812614,1168.817232,-853.149021
697.241763,500,9950.890538,455.502581,697.241763
158.018086,500,9979.587126,344.189441,158.018086
188.013677,500,10008.583587,963.571109,188.013677
510.658443,500,10037.690919,171.653128,510.658443
446.087609,500,10066.987897,1198.919448,446.087609
281.651225,500,10096.099123,828.945868,281.651225
624.374877,479,10125.629517,2911.288205,624.374877
-845.014376,44,10128.493324,1186.498165,-845.014376
144.085587,500,10160.831638,1027.153441,144.085587
1017.316966,500,10191.933935,970.089071,1017.316966
617.724612,480,10221.701193,2685.930268,617.724612
-555.021548,308,10240.497628,1026.472181,-555.021548
-326.561706,244,10255.987304,1915.45085,-326.561706
-813.537295,54,10259.046046,-764.026683,-813.537295
1220.598302,61,10262.544833,-768.093684,1220.598302
1041.68283,500,10291.381639,899.450403,1041.68283
-0.661669,500,10320.345016,306.706081,-0.661669
314.628454,98,10326.289675,-653.440341,314.628454
294.435838,500,10355.472354,348.768873,294.435838
-474.522765,190,10366.934737,669.470727,-474.522765
747.088332,500,10397.371242,499.637146,747.088332
311.469964,500,10428.134444,1018.428138,311.469964
-426.885067,231,10441.637081,957.95974,-426.885067
730.874877,500,10470.607486,164.327946,730.874877
968.332095,500,10499.998584,1141.465067,968.332095
758.55153,500,10528.599881,754.699,758.55153
399.633457,488,10557.153567,2161.412352,399.633457
857.492374,500,10587.30377,603.86365,857.492374
501.548224,440,10612.926112,2401.772947,501.548224
878.085474,500,10641.703585,580.127926,878.085474
963.744193,500,10670.745803,879.378916,963.744193
570.303277,500,10699.244806,1126.969166,570.303277
412.171181,500,10728.298916,748.284104,412.171181
2634.071713,454,10754.212772,546.028314,2634.071713
684.877808,500,10784.324913,805.007633,684.877808
-619.103317,130,10792.781066,1580.113128,-619.103317
314.767276,125,10801.240777,-498.868213,314.767276
386.808031,500,10833.969414,32.213645,386.808031
168.238816,73,10838.430652,-689.779111,168.238816
941.669137,500,10869.625055,942.444651,941.669137
-908.986396,132,10877.297754,291.392438,-908.986396
631.468654,500,10905.510653,842.80628,631.468654
-63.475873,262,10921.375663,2068.744896,-63.475873
597.753847,500,10953.137307,1013.433262,597.753847
505.15837,500,10984.907763,462.006653,505.15837
726.309279,500,11016.822206,814.236064,726.309279
392.00275,500,11049.692589,377.183228,392.00275
1326.533396,80,11054.862481,-669.148366,1326.533396
543.708487,500,11088.006845,100.362441,543.708487
920.027439,500,11119.673905,1044.09834,920.027439
1435.414718,123,11127.218643,-454.148656,1435.414718
852.552247,500,11158.335553,862.92912,852.552247
598.76178,500,11190.249617,612.464054,598.76178
526.815509,500,11223.167291,439.521926,526.815509
-779.092295,81,11228.541028,1325.515165,-779.092295
408.546178,500,11260.90205,707.425128,408.546178
-884.589444,109,11267.46936,433.758747,-884.589444
582.599793,500,11299.100741,937.438215,582.599793
465.711893,500,11327.598317,1035.423218,465.711893
484.18063,500,11356.530197,593.398101,484.18063
-866.913858,76,11360.91938,229.178126,-866.913858
832.174556,500,11711.074,925.481807,832.174556
925.029704,500,11740.440873,724.359419,925.029704
547.23027,150,11749.856374,-388.944035,547.23027
-30.078374,416,11776.209981,1074.7317,-30.078374
495.338103,500,11807.983123,677.030812,495.338103
102.283951,500,11838.605724,103.536732,102.283951
845.771055,500,11869.130606,261.848248,845.771055
293.352541,500,11900.769586,536.995631,293.352541
572.034715,500,11932.086432,1145.008271,572.034715
431.328122,500,11964.285402,699.40586,431.328122
-537.914013,295,11983.37848,694.498688,-537.914013
405.126134,500,12014.246779,688.937696,405.126134
886.630255,500,12043.882143,647.225602,886.630255
663.565109,500,12073.724232,525.518836,663.565109
555.886528,500,12109.875769,908.249438,555.886528
774.615815,500,12138.950969,975.501833,774.615815
461.811171,500,12167.373133,48.923105,461.811171
418.843978,500,12196.24152,415.899998,418.843978
256.532523,500,12225.590229,1172.287359,256.532523
297.675193,500,12254.53445,1303.744863,297.675193
42.089788,500,12283.148815,-148.116534,42.089788
615.141723,500,12311.881439,620.674152,615.141723
556.954211,500,12340.853981,823.399933,556.954211
1182.607649,50,12343.618553,-812.708455,1182.607649
-328.500213,500,12373.173723,609.828842,-328.500213
345.623266,500,12402.043174,302.647201,345.623266
764.767724,500,12432.43859,755.090626,764.767724
1242.287573,61,12436.577899,-766.353985,1242.287573
-84.883991,500,12468.332995,265.370362,-84.883991
492.131041,159,12478.681169,-573.80761,492.131041
598.831924,500,12510.887534,768.170025,598.831924
0.782625,500,12543.202087,-19.094102,0.782625
1344.352882,116,12550.526335,-649.274662,1344.352882
624.013859,500,12583.273505,442.610032,624.013859
491.871797,500,12615.909564,16.460625,491.871797
1042.798393,500,12645.461108,930.755588,1042.798393
753.264282,500,12674.442098,762.959613,753.264282
458.257967,125,12681.721469,-543.547494,458.257967
1033.939054,500,12714.144693,855.023963,1033.939054
333.583526,500,12745.735547,625.353678,333.583526
-398.864594,255,12761.235838,1135.716978,-398.864594
-766.455495,76,12765.866255,1264.30253,-766.455495
551.76359,500,12796.514539,781.662029,551.76359
763.563495,500,12827.524271,670.858555,763.563495
-859.919352,55,12830.853359,1217.855367,-859.919352
74.814231,500,12862.221406,-192.900251,74.814231
208.475918,73,12866.795917,-786.08048,208.475918
826.674772,500,12897.626975,967.281563,826.674772
913.18012,500,12928.671786,812.493748,913.18012
420.474988,500,12960.352841,1247.07618,420.474988
321.641238,500,12993.075046,-23.151715,321.641238
684.2505,500,13024.027386,537.395483,684.2505
173.766023,500,13052.992403,967.56047,173.766023
439.727931,500,13084.252643,711.150584,439.727931
1209.911057,64,13088.670362,-774.952201,1209.911057
