#{"t_start": 1608115272.7978897, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
-338.198216,237,14.527171,1811.585498,-338.198216
-629.259082,98,19.813371,1207.644487,-629.259082
-731.790384,123,26.317262,282.149771,-731.790384
-428.394518,164,34.805016,1622.901028,-428.394518
-560.975973,231,47.048898,767.463277,-560.975973
-311.914492,234,59.981709,1924.250844,-311.914492
-575.609845,269,73.893415,710.887242,-575.609845
-452.541785,257,87.458947,924.979853,-452.541785
-765.147554,110,93.105866,301.680556,-765.147554
1162.204018,49,95.609551,-792.332653,1162.204018
-878.530919,59,98.650138,198.051471,-878.530919
-51.178016,293,114.118792,2066.157508,-51.178016
353.243694,500,142.261393,379.482995,353.243694
781.105751,500,170.236327,143.807207,781.105751
-699.911325,153,178.265193,671.378517,-699.911325
-642.112728,163,187.179384,656.981887,-642.112728
-710.742834,75,191.375569,1299.640197,-710.742834
-685.963334,151,199.995405,491.100129,-685.963334
-831.30009,68,203.71434,272.319396,-831.30009
138.465768,398,226.096572,1238.245596,138.465768
46.199484,500,255.436278,961.966464,46.199484
-808.546871,54,258.369929,1239.420897,-808.546871
-77.849298,342,278.509163,1311.341601,-77.849298
229.005603,346,298.903148,978.78019,229.005603
-751.835692,92,304.289086,1408.794772,-751.835692
-572.420189,232,317.761842,920.07037,-572.420189
770.93117,500,347.298235,764.943816,770.93117
-859.818964,86,352.600093,230.063616,-859.818964
7.508702,358,373.704067,1209.365093,7.508702
559.86828,500,402.924444,423.688005,559.86828
-854.287263,133,411.408871,358.851148,-854.287263
980.586564,500,441.273167,583.771979,980.586564
-695.173525,132,449.160603,516.686846,-695.173525
183.990662,441,475.367316,1364.576533,183.990662
-791.487523,124,481.978662,349.540716,-791.487523
-642.911482,164,490.782687,601.434575,-642.911482
-727.627872,124,497.248866,489.644329,-727.627872
-673.651657,114,503.212807,1381.803258,-673.651657
-480.925842,205,513.983715,659.76758,-480.925842
-251.281978,248,527.198235,733.280574,-251.281978
1130.626766,42,529.596805,-831.554298,1130.626766
396.377645,500,559.093884,951.102302,396.377645
-716.210227,172,569.331674,484.33579,-716.210227
-405.411164,245,583.849598,892.614999,-405.411164
856.408525,500,612.814606,778.64148,856.408525
-848.70667,46,615.468464,1179.449513,-848.70667
475.375588,500,643.825656,879.05419,475.375588
-78.457124,282,658.998865,2057.41059,-78.457124
575.138404,491,685.896602,2715.260557,575.138404
-419.848358,221,697.844646,733.348475,-419.848358
688.783728,500,726.073419,1169.998732,688.783728
-213.961438,360,746.359568,1497.927372,-213.961438
1232.031475,63,749.766457,-747.28276,1232.031475
8.29705,335,768.965568,1214.084058,8.29705
405.817281,500,797.463396,951.695218,405.817281
605.95388,500,827.249178,625.525258,605.95388
-280.014541,210,838.891832,826.982559,-280.014541
-826.84759,76,842.899346,249.518152,-826.84759
-923.218956,50,845.621618,98.337713,-923.218956
-271.793258,291,861.871341,1165.145551,-271.793258
-470.579721,304,879.569634,786.145113,-470.579721
-910.637215,80,884.230652,273.359488,-910.637215
281.315292,394,907.114048,2522.767372,281.315292
522.481459,500,936.671849,347.955435,522.481459
122.387018,56,939.899899,-882.120178,122.387018
-45.451432,303,957.05713,1174.701865,-45.451432
-415.033824,203,968.967105,664.242662,-415.033824
-821.93332,77,973.665891,245.760307,-821.93332
1199.843872,58,977.064934,-748.908538,1199.843872
740.514706,500,1006.388911,1228.193153,740.514706
723.10075,500,1035.815817,1008.703956,723.10075
170.12585,62,1039.229041,-854.214497,170.12585
