#{"t_start": 1608115272.8573976, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
278.517517,96,6.766517,-617.785348,278.517517
-746.617247,96,12.00458,421.224569,-746.617247
1602.605546,183,21.981709,-154.554736,1602.605546
-744.69188,99,27.152183,310.287529,-744.69188
-689.016837,155,35.151027,644.477298,-689.016837
6.42659,366,54.669643,2250.696227,6.42659
-116.28549,317,71.448355,2203.010798,-116.28549
-893.277273,84,75.957677,228.597221,-893.277273
6.255005,294,91.374357,918.183125,6.255005
-106.65166,341,109.052481,1045.533727,-106.65166
-909.910071,67,112.714966,186.716208,-909.910071
681.600949,500,140.757961,335.532308,681.600949
120.316348,57,143.992254,-890.746859,120.316348
-473.50828,178,153.674355,1847.266405,-473.50828
-429.696926,188,164.177435,713.402079,-429.696926
-616.827297,140,172.14465,531.552443,-616.827297
-775.395452,118,178.352398,367.35375,-775.395452
-834.204443,44,180.712728,1175.751091,-834.204443
-716.17851,151,189.011153,531.063762,-716.17851
524.177039,500,216.87118,592.282673,524.177039
557.655762,500,246.58803,835.551454,557.655762
-372.807624,157,255.355275,1508.894865,-372.807624
488.785988,500,284.578562,778.667074,488.785988
1878.991096,258,299.705082,78.153474,1878.991096
1271.628615,75,304.094164,-719.58251,1271.628615
-21.345379,308,322.121762,1233.222029,-21.345379
112.441312,55,325.318096,-876.380634,112.441312
-791.526354,95,330.937698,385.037285,-791.526354
21.530133,355,352.091505,2566.358917,21.530133
-495.530727,257,367.30361,638.025417,-495.530727
615.223778,500,396.605214,510.903989,615.223778
361.380456,500,426.8617,449.119545,361.380456
-843.022813,55,430.093036,229.834142,-843.022813
233.433048,500,459.822585,470.523222,233.433048
-56.844662,484,487.422,2128.636066,-56.844662
357.312583,500,513.543653,1019.086032,357.312583
-111.063833,256,527.229888,2022.753956,-111.063833
-478.760847,172,537.099298,569.735541,-478.760847
-329.663664,248,552.058321,981.802708,-329.663664
-672.12568,152,560.8794,410.986945,-672.12568
-237.275473,456,587.813671,1254.146727,-237.275473
383.595472,375,609.622492,2371.292218,383.595472
495.553906,500,638.056357,1055.022767,495.553906
-527.003069,216,650.064816,923.019943,-527.003069
-749.030115,88,654.771559,1358.059958,-749.030115
-584.543668,155,663.117303,543.427702,-584.543668
-344.380082,287,678.87564,1101.771159,-344.380082
1317.202828,96,684.144749,-628.392004,1317.202828
883.511998,500,711.820974,407.321781,883.511998
-106.288577,275,727.238246,2191.845259,-106.288577
-666.668476,186,737.97356,557.398954,-666.668476
473.667362,500,766.215149,687.08053,473.667362
626.096632,500,794.664858,1071.19028,626.096632
1139.822745,42,797.053767,-838.148175,1139.822745
250.073714,500,826.804728,879.785194,250.073714
-575.560699,128,833.793935,1450.190084,-575.560699
156.643697,71,837.857232,-820.012848,156.643697
-736.188392,99,843.145184,414.339012,-736.188392
-225.877821,269,857.988212,857.41522,-225.877821
1172.211642,49,860.821081,-812.654291,1172.211642
-92.154125,467,887.959811,1048.305293,-92.154125
1206.641256,59,891.204524,-810.439861,1206.641256
641.148082,500,920.555719,399.825665,641.148082
-55.397453,369,942.209622,1069.731287,-55.397453
-821.221743,67,945.997663,1270.549851,-821.221743
-682.585813,146,954.297721,1577.294713,-682.585813
501.975571,389,977.270893,2396.794487,501.975571
858.927096,500,1006.556864,905.330241,858.927096
36.856258,500,1036.021272,812.367546,36.856258
-639.845242,166,1045.577254,562.818904,-639.845242
-861.941014,95,1051.395054,281.522824,-861.941014
-71.119004,277,1067.175539,2163.049904,-71.119004
1184.1138,43,1069.498936,-842.509164,1184.1138
1053.296561,334,1088.459065,-385.478929,1053.296561
786.186104,500,1117.756623,832.488117,786.186104
-874.78936,93,1123.211613,221.354396,-874.78936
-278.196469,314,1141.833956,2173.814706,-278.196469
1187.251084,50,1144.673065,-805.608326,1187.251084
-733.725369,101,1150.692432,272.894165,-733.725369
-235.164018,330,1170.300428,1109.429771,-235.164018
492.316727,500,1197.900744,756.072547,492.316727
-662.300714,110,1203.90539,419.69149,-662.300714
-720.706005,86,1208.573268,1353.808384,-720.706005
570.281304,500,1236.964314,264.62489,570.281304
754.998979,500,1265.626514,630.925279,754.998979
334.113673,489,1293.228014,2128.689658,334.113673
-426.484102,182,1303.039308,682.457548,-426.484102
-378.379794,211,1314.997857,749.120015,-378.379794
-736.299875,117,1321.584044,421.380817,-736.299875
-681.211661,146,1329.727703,510.129643,-681.211661
182.819871,59,1333.011528,-760.739403,182.819871
-56.883249,486,1360.831545,1013.002093,-56.883249
-446.167945,237,1374.373658,784.06806,-446.167945
-514.225485,186,1384.991869,604.704689,-514.225485
-475.39949,193,1395.717326,725.449987,-475.39949
-662.117163,148,1404.288116,537.378084,-662.117163
-625.357964,218,1416.098262,819.455036,-625.357964
-47.885014,322,1433.723346,2275.323217,-47.885014
862.865696,500,1461.358336,975.201475,862.865696
99.208502,338,1481.17503,2286.695492,99.208502
-78.771306,323,1500.26426,1100.123395,-78.771306
167.963015,59,1503.611257,-835.763151,167.963015
487.327247,500,1533.685445,503.201229,487.327247
-269.64492,228,1546.929515,633.702477,-269.64492
918.91397,500,1576.081522,989.971299,918.91397
1163.102886,43,1578.525987,-841.598349,1163.102886
603.614344,499,1605.922431,2991.213282,603.614344
619.932729,500,1633.649142,617.234346,619.932729
1206.865397,52,1636.500198,-806.001274,1206.865397
-253.893881,279,1651.595254,741.183863,-253.893881
-231.659959,272,1666.831306,1020.51287,-231.659959
576.190549,500,1695.293248,49.219336,576.190549
-239.478114,258,1710.535292,756.773988,-239.478114
542.167556,430,1735.582777,2429.100807,542.167556
569.086919,496,1765.069978,1932.607104,569.086919
-365.877644,302,1783.396293,947.743217,-365.877644
174.888263,351,1803.946989,1277.160751,174.888263
644.809962,500,1832.586134,771.256196,644.809962
-688.664052,176,1842.161184,450.809465,-688.664052
873.294291,500,1869.971228,844.178805,873.294291
1143.325699,44,1872.18457,-861.007164,1143.325699
-887.391212,54,1875.267654,1181.561853,-887.391212
-253.097845,266,1890.856381,924.356848,-253.097845
992.749084,500,1920.692218,745.819659,992.749084
-523.420943,206,1933.212022,663.286509,-523.420943
-382.949269,185,1944.083598,1770.141014,-382.949269
-434.206497,159,1953.502366,517.0912,-434.206497
386.031833,500,1983.093973,529.139266,386.031833
632.980543,500,2011.570834,623.432764,632.980543
-337.794627,231,2024.715529,648.082186,-337.794627
-345.867388,253,2038.772322,2085.546562,-345.867388
386.546646,481,2066.367097,1402.718221,386.546646
1214.053657,61,2069.939588,-736.449716,1214.053657
975.923576,500,2099.848436,1100.832258,975.923576
620.110811,157,2109.039442,-370.015554,620.110811
770.639377,500,2137.034883,732.780753,770.639377
413.652862,500,2166.454518,865.928557,413.652862
695.497076,500,2195.666068,894.46409,695.497076
802.707143,500,2225.711403,747.938837,802.707143
-592.944036,210,2237.700238,507.908161,-592.944036
-676.758191,138,2245.427368,464.04232,-676.758191
-284.980263,328,2263.555497,1105.96001,-284.980263
575.968716,500,2292.280006,741.878103,575.968716
284.864701,95,2297.875674,-718.64571,284.864701
-359.540538,177,2308.44994,745.893235,-359.540538
656.157842,500,2338.439996,577.665118,656.157842
-642.390494,228,2351.946587,793.53945,-642.390494
-828.776063,116,2358.47332,191.655355,-828.776063
361.597554,500,2386.79676,449.775767,361.597554
-358.188324,184,2397.019584,1529.674773,-358.188324
116.66788,300,2414.476728,2202.695602,116.66788
-483.167952,129,2422.241121,1527.956484,-483.167952
-542.496502,110,2428.44448,-515.04195,-542.496502
-144.062123,253,2443.343663,863.195794,-144.062123
748.027662,500,2472.468261,794.909917,748.027662
-204.936075,269,2487.121143,1024.51118,-204.936075
533.228619,500,2514.83829,768.723462,533.228619
250.791875,372,2535.973933,2496.99789,250.791875
160.167755,47,2538.508777,-814.005763,160.167755
341.46057,500,2566.266924,1201.94283,341.46057
889.8417,500,2595.241995,374.275549,889.8417
-72.419868,264,2611.94794,2087.950109,-72.419868
607.436408,500,2643.155024,279.539249,607.436408
2012.989477,275,2658.949377,12.549753,2012.989477
-543.259756,280,2675.879524,1001.600704,-543.259756
880.062026,500,2705.202343,1092.01125,880.062026
-407.36032,197,2716.003845,461.471647,-407.36032
-222.613497,226,2728.696228,1825.916108,-222.613497
340.190258,500,2756.957249,247.579736,340.190258
51.481177,265,2771.820189,943.218515,51.481177
613.389596,500,2799.839311,629.014904,613.389596
608.332995,500,2827.951422,636.678387,608.332995
-504.581262,157,2836.897259,1703.227219,-504.581262
599.590027,500,2865.80702,881.633865,599.590027
588.908637,500,2894.573593,956.325387,588.908637
253.539047,374,2916.128429,1482.216832,253.539047
16.444033,293,2932.84526,1242.843431,16.444033
-574.39847,129,2940.377159,415.042623,-574.39847
-910.992032,76,2945.170714,248.624174,-910.992032
-473.703136,197,2956.634704,846.727277,-473.703136
434.448774,500,2985.979161,351.438992,434.448774
