#{"t_start": 1608115272.846975, "env_id": "multicomp/SumoAnts-v0"}
r,l,t,r0,r1
78.969044,338,8035.647714,2215.227488,78.969044
668.85283,500,8064.71059,903.977637,668.85283
666.231564,500,8093.944474,553.986197,666.231564
635.232165,500,8121.223248,404.847941,635.232165
786.43441,500,8149.253429,763.934248,786.43441
801.047321,500,8178.301164,396.275131,801.047321
457.155729,500,8207.495792,705.212913,457.155729
721.722035,500,8239.340442,896.95509,721.722035
321.320944,500,8270.255512,471.780522,321.320944
102.211247,500,8300.336488,283.241639,102.211247
644.941165,500,8328.69111,687.767569,644.941165
611.011459,500,8357.769426,900.636481,611.011459
483.103746,500,8385.939255,165.664032,483.103746
402.966349,500,8417.340927,610.606674,402.966349
306.138549,500,8450.382506,821.702915,306.138549
1226.691324,58,8454.098845,-750.433471,1226.691324
384.726894,497,8485.520439,1284.915474,384.726894
518.312554,500,8517.131553,142.328068,518.312554
909.421891,500,8547.177811,877.553508,909.421891
351.939845,500,8576.244532,376.997783,351.939845
1150.436776,51,8579.213333,-780.122527,1150.436776
685.331419,500,8609.328519,1104.777418,685.331419
-243.190727,500,8640.424171,378.227786,-243.190727
485.811717,500,8669.521591,783.722898,485.811717
939.065003,500,8697.992285,800.79297,939.065003
695.451159,500,8729.467714,625.831282,695.451159
352.512001,500,8761.839745,376.327449,352.512001
606.751041,500,8791.775191,1144.204561,606.751041
618.492381,500,8820.255099,1160.417953,618.492381
872.341555,500,8849.594672,1059.009225,872.341555
471.775971,484,8877.406004,1137.980363,471.775971
1237.325416,57,8880.78273,-759.66454,1237.325416
515.937751,500,8909.98805,1158.071159,515.937751
-812.652038,49,8912.805536,1193.607969,-812.652038
82.872225,500,8941.863527,788.173661,82.872225
362.857731,500,8971.071615,897.857597,362.857731
913.401137,500,9000.376657,443.101988,913.401137
386.770349,500,9033.626426,483.617814,386.770349
1024.151406,500,9066.609282,979.239243,1024.151406
440.663008,119,9074.686693,-622.780483,440.663008
366.053895,132,9082.551372,-548.440177,366.053895
-674.720626,133,9090.030116,496.391996,-674.720626
471.448124,500,9118.433342,724.645235,471.448124
636.782814,500,9147.099749,773.202446,636.782814
907.764538,500,9175.750554,214.066778,907.764538
637.766819,500,9204.554965,715.20435,637.766819
-700.683907,143,9212.755531,511.279218,-700.683907
-689.421157,294,9231.41783,867.068817,-689.421157
900.306507,500,9262.182321,838.509127,900.306507
240.046455,441,9288.07309,1582.075801,240.046455
270.154411,500,9317.146644,414.608442,270.154411
-182.817421,417,9342.950299,1575.18213,-182.817421
654.419941,500,9375.067953,268.672861,654.419941
649.470743,166,9385.511384,-462.093126,649.470743
